$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.5533,1.56217,-0.14502,-0.00896,-0.08339,-0.37827,-0.24399,0.47415,-0.85003,-1.21678,-0.23821,0.57551,-0.28698,1.40868,-0.01524,5.54589,2.47186,0.09835,0.40493,0.85981,1
-0.02831,-0.79148,-0.14502,-0.60562,-0.3301,-0.15817,-0.39039,-0.58185,0.23772,0.81481,-0.33846,-0.64707,-0.28698,-0.84193,0.0478,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.04669,-0.79148,-0.14502,0.46837,-0.08339,-0.28223,0.78078,-0.15945,0.23772,-0.82431,0.4333,-0.64707,-0.28698,-0.84193,-0.88204,0.99189,-0.12166,0.75557,2.57369,3.121,0
-0.25331,-0.00693,0.49279,0.46837,-0.23758,-0.30624,0.92718,-0.15945,-0.41493,-0.85399,-0.2836,0.98304,0.42731,1.23145,-0.36196,0.99189,0.52672,-0.2501,-0.1658,0.01187,0
-0.6283,-0.00693,-0.14502,-0.00896,-0.54597,-0.37427,0.1952,-0.37065,-0.63248,-1.47073,-0.33373,1.7981,-0.28698,1.04296,0.6782,-0.52611,-0.44585,-0.30534,-0.27995,-0.48273,0
1.17167,1.56217,-0.14502,-0.36695,0.41002,1.0264,-0.39039,-0.15945,1.97811,0.81481,-0.18713,-0.64707,-0.28698,1.00369,-0.51606,-0.52611,-0.44585,-0.28267,-0.05166,-0.10591,0
0.12169,-0.79148,-0.14502,-0.60562,0.25583,-0.36227,-0.39039,-0.58185,0.23772,-1.1152,-0.12377,1.30907,0.42731,-0.84193,-0.53532,-0.52611,-0.44585,-0.08568,0.06249,0.19121,0
-0.5533,0.77762,-0.14502,4.04834,0.03996,-0.36227,5.02628,0.05175,-0.74125,-0.73493,0.19969,-0.52168,-0.28698,1.46182,0.21591,0.99189,-0.12166,1.90854,-0.27995,-0.62408,0
-0.4033,-0.79148,-0.14502,-0.60562,-0.48429,-0.31824,-0.39039,-0.58185,-0.30615,-0.40414,-0.34035,-0.64707,-0.28698,-0.84193,-0.70868,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.79667,-0.79148,-0.14502,0.11038,0.53337,-0.0221,-0.24399,0.47415,0.34649,-1.16097,1.09628,1.04574,1.1416,-0.84193,-1.1297,-0.52611,-0.44585,0.78016,2.34539,2.92182,0
-0.25331,-0.79148,0.17388,-0.24762,-0.05255,-0.29023,-0.24399,0.05175,-0.30615,-0.81772,-0.24672,0.57551,-0.28698,-0.84193,-0.90681,-0.52611,-0.44585,-0.16511,-0.27995,-0.4121,0
-0.85329,-0.79148,-0.14502,-0.48629,-0.66932,-0.37827,-0.24399,-0.58185,-0.9588,0.81481,-0.34886,-0.64707,-0.28698,-0.84193,-2.09557,-0.52611,-0.44585,-0.37333,-0.39409,-1.04805,0
-0.5533,-0.79148,-0.14502,3.69034,-0.54597,-0.35426,4.87989,-0.58185,-0.5237,0.81481,-0.34508,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.3283,-0.00693,-0.14502,0.34904,-0.02172,-0.31024,-0.24399,0.89655,-0.30615,-1.02632,-0.22213,1.18681,0.78445,0.20523,-0.70868,-0.52611,-0.44585,-0.07466,-0.27995,-0.44237,1
-0.7783,-0.79148,-0.14502,-0.12829,-0.60765,-0.37827,0.1952,-0.58185,-0.9588,0.81481,-0.33562,-0.64707,-0.28698,-0.84193,2.06509,-0.52611,-0.44585,-0.32233,-0.39409,-1.04805,0
-0.7033,-0.00693,-0.14502,0.34904,-0.51513,-0.37427,-0.24399,1.10775,-0.85003,0.81481,-0.21172,-0.64707,-0.28698,0.92515,0.28195,-0.52611,-0.44585,0.84197,-0.27995,-0.62408,0
-0.17831,-0.79148,0.81169,1.06503,-0.23758,-0.26622,1.65916,-0.15945,-0.0886,-0.73609,-0.23915,0.75017,0.42731,-0.84193,-0.8936,-0.52611,-0.44585,-0.18447,-0.05166,-0.10591,1
-0.4033,-0.79148,-0.14502,-0.60562,-0.48429,-0.31824,-0.39039,-0.58185,-0.30615,0.81481,-0.34319,-0.64707,-0.28698,-0.84193,0.44705,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
1.09667,-0.79148,-0.14502,-0.60562,0.13248,0.92235,-0.39039,-0.58185,1.86933,0.81481,-0.32427,-0.64707,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.4033,-0.79148,-0.14502,-0.36695,-0.48429,-0.31824,-0.24399,-0.37065,-0.30615,0.81481,-0.34319,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.17831,1.56217,-0.14502,-0.24762,-0.29926,-0.2342,-0.39039,0.05175,0.02017,0.81481,-0.30157,-0.64707,-0.28698,1.30475,0.21591,0.99189,1.1751,-0.29589,-0.27995,-0.29432,0
-0.4783,-0.79148,-0.14502,-0.60562,-0.51513,-0.33825,-0.39039,-0.58185,-0.41493,0.81481,-0.34413,-0.64707,-0.28698,-0.84193,0.81689,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.5533,-0.79148,-0.14502,-0.36695,-0.54597,-0.35426,-0.24399,-0.37065,-0.5237,0.81481,-0.34508,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.02831,-0.00693,-0.14502,0.46837,0.4717,-0.19819,0.0488,0.68535,-0.30615,-1.21678,0.49761,1.7981,0.78445,-0.11698,-1.20154,-0.52611,-0.44585,0.96945,-0.27995,-0.35427,0
-0.3283,-0.79148,-0.14502,0.22971,-0.26842,-0.35826,-0.24399,0.68535,-0.19738,-1.67389,0.61488,1.7981,0.78445,-0.84193,-0.48225,-0.52611,-0.44585,2.07184,-0.27995,-0.44237,0
-0.4783,1.56217,-0.14502,-0.36695,-0.42261,-0.33825,-0.39039,-0.15945,-0.41493,0.81481,-0.32238,-0.64707,-0.28698,1.41801,0.40082,-0.52611,-0.44585,-0.29514,-0.27995,-0.3697,0
-0.3283,1.56217,-0.14502,-0.24762,-0.36094,-0.29423,-0.39039,0.05175,-0.19738,0.81481,-0.31198,-0.64707,-0.28698,1.35354,0.28195,0.99189,1.49929,-0.29562,-0.27995,-0.32129,0
0.94667,-0.79148,-0.14502,-0.60562,0.0708,0.72625,-0.39039,-0.58185,1.65179,-0.64263,-0.32238,-0.64707,-0.28698,-0.84193,-0.96872,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.5533,0.77762,-0.14502,-0.00896,-0.14507,-0.37827,-0.24399,0.47415,-0.85003,-1.21678,-0.26847,0.57551,-0.28698,1.38796,-0.01524,2.50989,1.82348,-0.03763,-0.27995,-0.4121,1
-0.4783,-0.79148,-0.14502,0.11038,-0.45345,-0.33825,0.48799,-0.58185,-0.41493,0.81481,-0.24766,-0.64707,-0.28698,-0.84193,-0.63934,-0.52611,-0.44585,-0.02658,-0.05166,0.47823,0
-0.7783,-0.79148,-0.14502,-0.60562,-0.63848,-0.37827,-0.39039,-0.58185,-0.85003,0.81481,-0.34792,-0.64707,-0.28698,-0.84193,2.06509,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.6283,1.56217,-0.14502,-0.36695,-0.45345,-0.36627,-0.24399,-0.15945,-0.63248,0.81481,-0.33089,-0.64707,-0.28698,1.4651,0.6782,-0.52611,-0.44585,-0.28267,-0.27995,-0.48273,0
-0.6283,-0.79148,-0.14502,-0.60562,-0.57681,-0.36627,-0.39039,-0.58185,-0.63248,0.81481,-0.34602,-0.64707,-0.28698,-0.84193,0.6782,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.3283,-0.79148,-0.14502,-0.60562,-0.45345,-0.29423,-0.39039,-0.58185,-0.19738,0.81481,-0.34224,-0.64707,-0.28698,-0.84193,-0.31243,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.4783,-0.79148,-0.14502,-0.60562,-0.51513,-0.33825,-0.39039,-0.58185,-0.41493,0.81481,-0.34413,-0.64707,-0.28698,-0.84193,0.40082,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.7783,-0.79148,-0.14502,-0.60562,-0.60765,-0.37827,-0.39039,-0.58185,-0.85003,0.81481,-0.3413,-0.64707,-0.28698,-0.84193,2.06509,-0.52611,-0.44585,-0.32233,-0.39409,-1.04805,0
0.04669,-0.79148,-0.14502,-0.60562,0.0708,-0.37827,-0.39039,-0.58185,0.34649,-1.77085,-0.18051,-0.64707,-0.28698,-0.84193,-0.27528,-0.52611,-0.44585,-0.14245,-0.1658,0.01187,0
1.09667,-0.79148,-0.14502,-0.60562,0.56421,-0.37827,-0.39039,-0.58185,1.65179,-2.11068,0.33493,-0.64707,-0.28698,-0.84193,0.10478,-0.52611,-0.44585,0.08102,0.17664,1.2022,1
-0.5533,0.77762,-0.14502,0.11038,-0.26842,-0.37827,-0.24399,0.68535,-0.85003,-1.21678,-0.26942,0.57551,-0.28698,1.37281,-0.01524,2.50989,1.82348,-0.04188,-0.1658,-0.20011,1
-0.7783,1.56217,-0.14502,-0.60562,-0.60765,-0.37827,-0.39039,-0.58185,-0.85003,0.81481,-0.3394,-0.64707,-0.28698,1.51418,2.06509,-0.52611,-0.44585,-0.25435,-0.39409,-1.04805,0
-0.3283,1.56217,-0.14502,-0.24762,-0.36094,-0.29423,-0.39039,0.05175,-0.19738,0.81481,-0.31198,-0.64707,-0.28698,1.35354,0.28195,0.99189,1.49929,-0.29562,-0.27995,-0.32129,0
-0.4783,0.77762,-0.14502,-0.12829,0.00912,-0.37827,-0.24399,0.26295,-0.85003,-1.0898,-0.23726,0.57551,-0.28698,1.32939,-0.15393,2.50989,2.14767,0.00401,0.40493,0.64782,1
0.34668,-0.79148,-0.14502,-0.36695,-0.17591,0.10196,-0.24399,-0.37065,0.78159,0.81481,-0.33373,-0.64707,-0.28698,-0.84193,-0.53532,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.04669,-0.79148,-0.14502,-0.60562,-0.29926,-0.11415,-0.39039,-0.58185,0.34649,0.81481,-0.33751,-0.64707,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.3283,-0.79148,-0.14502,-0.60562,-0.45345,-0.29423,-0.39039,-0.58185,-0.19738,0.81481,-0.34224,-0.64707,-0.28698,-0.84193,-1.0554,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.6283,0.77762,-0.14502,-0.60562,-0.54597,-0.37427,-0.39039,-0.58185,-0.74125,-1.47073,1.67983,-0.64707,-0.28698,1.45377,2.06509,-0.52611,-0.44585,11.75698,-0.27995,-0.76543,1
-0.5533,-0.00693,-0.14502,-0.12829,-0.42261,-0.36227,-0.39039,0.26295,-0.63248,-1.21678,-0.31954,-0.64707,0.07017,0.72881,-0.24639,-0.52611,-0.44585,-0.26284,-0.27995,-0.62408,0
-0.7783,-0.79148,-0.14502,0.11038,-0.60765,-0.37827,0.34159,-0.37065,-0.85003,0.81481,-0.33751,-0.64707,0.42731,-0.84193,2.06509,-0.52611,-0.44585,-0.32233,-0.39409,-1.04805,0
0.12169,-0.79148,-0.14502,-0.60562,-0.26842,-0.06612,-0.39039,-0.58185,0.45527,0.81481,-0.33657,-0.64707,-0.28698,-0.84193,0.14478,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.4783,1.56217,-0.14502,-0.24762,-0.42261,-0.33825,-0.39039,0.05175,-0.41493,0.81481,-0.32238,-0.64707,-0.28698,1.40459,0.40082,0.99189,0.85091,-0.29514,-0.27995,-0.3697,0
-0.7033,-0.79148,-0.14502,-0.60562,-0.60765,-0.37427,-0.39039,-0.58185,-0.74125,0.81481,-0.34697,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
2.07165,-0.79148,0.49279,2.73568,1.89026,2.05089,0.92718,3.43094,0.45527,-0.85813,2.01842,1.7981,2.92731,-0.84193,-1.49547,-0.52611,-0.44585,0.68486,1.0898,0.93044,0
2.89663,-0.79148,0.17388,1.18436,2.56871,2.46709,-0.0976,2.16374,-0.63248,-0.93612,2.6502,-0.45898,-0.28698,-0.84193,-1.28721,-0.52611,-0.44585,0.67438,5.8839,1.05483,1
2.82163,-0.00693,0.17388,0.5877,3.15464,2.05489,-0.0976,1.10775,3.50095,-0.86125,0.98374,1.7981,1.85588,0.89486,-1.54659,2.50989,2.47186,0.09496,-0.05166,-0.16552,1
-0.4783,-0.00693,-0.14502,-0.00896,-0.29926,-0.37827,-0.0976,0.05175,-0.85003,-2.23258,-0.29684,1.7981,0.07017,0.72881,-0.22327,0.99189,0.20253,-0.20675,-0.27995,-0.3697,0
4.32161,-0.79148,0.81169,2.13902,2.78457,7.36943,2.53754,1.10775,2.95708,-0.75252,0.74635,1.54071,0.07017,-0.84193,-1.6039,-0.52611,-0.44585,-0.10975,3.14441,0.90585,0
-0.5533,0.77762,-0.14502,0.11038,-0.14507,-0.37827,-0.24399,0.68535,-0.85003,-1.21678,-0.27793,0.57551,-0.28698,1.41994,-0.01524,2.50989,2.14767,-0.08012,-0.05166,0.01187,1
-0.6283,1.56217,0.17388,-0.24762,-0.54597,-0.36627,-0.0976,-0.15945,-0.63248,0.05297,-0.33657,-0.64707,-0.28698,1.43818,0.21591,0.99189,0.85091,-0.32233,-0.27995,-0.48273,0
-0.6283,1.56217,-0.14502,-0.36695,-0.48429,-0.36627,-0.24399,-0.15945,-0.63248,0.81481,-0.33278,-0.64707,-0.28698,1.4651,0.6782,-0.52611,-0.44585,-0.29401,-0.27995,-0.48273,0
-0.7033,0.77762,-0.14502,0.11038,-0.54597,-0.37427,0.48799,-0.58185,-0.74125,0.81481,-0.34035,-0.64707,-0.28698,1.51418,1.02492,-0.52611,-0.44585,-0.31384,-0.39409,-1.04805,0
-0.85329,-0.79148,-0.14502,-0.60562,-0.66932,-0.37827,-0.39039,-0.58185,-0.9588,0.81481,-0.34886,-0.64707,-0.28698,-0.84193,-2.09557,-0.52611,-0.44585,-0.37333,-0.39409,-1.04805,0
-0.25331,-0.79148,-0.14502,-0.36695,-0.42261,-0.26622,-0.24399,-0.37065,-0.0886,0.81481,-0.3413,-0.64707,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.17831,1.56217,-0.14502,-0.24762,-0.29926,-0.2342,-0.39039,0.05175,0.02017,0.81481,-0.30157,-0.64707,-0.28698,1.30475,0.21591,0.99189,0.85091,-0.29589,-0.27995,-0.29432,0
3.72162,0.77762,-0.14502,2.37769,2.69206,4.8002,1.95195,4.06453,4.26237,-0.87576,2.07706,1.68166,0.07017,0.57819,-1.15431,2.50989,2.79605,0.31854,0.97565,1.09265,1
-0.6283,1.56217,-0.14502,-0.36695,-0.45345,-0.36627,-0.39039,-0.15945,-0.63248,0.81481,-0.33089,-0.64707,-0.28698,1.4651,0.6782,-0.52611,-0.44585,-0.28267,-0.27995,-0.48273,0
0.79667,-0.79148,-0.14502,-0.60562,0.00912,0.54617,-0.39039,-0.58185,1.43424,0.81481,-0.32806,-0.64707,-0.28698,-0.84193,-0.92302,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.3283,1.56217,-0.14502,-0.24762,-0.36094,-0.29423,-0.39039,0.05175,-0.19738,0.81481,-0.31198,-0.64707,-0.28698,1.35354,0.28195,0.99189,1.49929,-0.29562,-0.27995,-0.32129,0
-0.02831,1.56217,-0.14502,-0.24762,-0.23758,-0.15817,-0.39039,0.05175,0.23772,0.81481,-0.29117,-0.64707,-0.28698,1.25808,0.17388,0.99189,1.49929,-0.29607,-0.27995,-0.27719,0
-0.4783,0.77762,-0.14502,-0.24762,-0.36094,-0.33825,-0.24399,-0.15945,-0.41493,0.81481,-0.27698,-0.64707,-0.28698,1.48003,0.19279,0.99189,-0.12166,-0.13197,-0.1658,-0.70888,0
-0.6283,-0.79148,-0.14502,-0.48629,-0.51513,-0.37827,-0.24399,-0.58185,-0.63248,-0.70888,-0.13701,1.7981,-0.28698,-0.84193,1.37164,-0.52611,-0.44585,0.8618,0.51907,2.90901,0
4.4716,-0.79148,-0.14502,1.42303,5.28248,4.1559,-0.24399,2.79734,1.54301,-0.82337,6.45033,1.7981,5.07017,-0.84193,-1.47996,-0.52611,-0.44585,1.31227,-0.05166,-0.16425,1
0.64668,-0.79148,-0.14502,-0.60562,-0.05255,0.38209,-0.39039,-0.58185,1.21669,0.81481,-0.32995,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.4783,-0.79148,0.17388,-0.12829,-0.42261,-0.36227,0.1952,-0.58185,-0.41493,-1.47073,-0.2959,-0.64707,-0.28698,-0.84193,0.19279,-0.52611,-0.44585,-0.21015,-0.1658,-0.3697,0
0.79667,-0.79148,-0.14502,-0.60562,0.65673,0.12997,-0.39039,-0.58185,1.21669,-1.16841,-0.19659,-0.64707,0.78445,-0.84193,-1.47002,-0.52611,-0.44585,-0.26825,-0.1658,-0.2387,0
0.42168,-0.00693,-0.14502,-0.24762,0.37918,-0.37827,-0.24399,-0.15945,0.78159,-1.52787,0.03229,1.7981,-0.28698,0.37182,-1.33414,0.99189,4.41701,0.00761,0.51907,0.84734,0
-0.6283,2.34672,-0.14502,-0.12829,-0.39178,-0.37827,-0.24399,0.26295,-0.85003,-1.0898,-0.30725,0.57551,-0.28698,1.44169,0.21591,4.02789,3.12024,-0.15236,-0.1658,-0.20011,1
-0.6283,-0.79148,-0.14502,-0.36695,-0.57681,-0.36627,-0.0976,-0.58185,-0.63248,0.81481,-0.34602,-0.64707,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.17831,1.56217,-0.14502,-0.24762,-0.29926,-0.2342,-0.39039,0.05175,0.02017,0.81481,-0.30157,-0.64707,-0.28698,1.30475,0.21591,0.99189,1.1751,-0.29589,-0.27995,-0.29432,0
-0.6283,1.56217,-0.14502,-0.36695,-0.48429,-0.36627,-0.39039,-0.15945,-0.63248,0.81481,-0.33278,-0.64707,-0.28698,1.4651,0.6782,-0.52611,-0.44585,-0.29401,-0.27995,-0.48273,0
0.49668,-0.00693,-0.14502,0.22971,0.99595,0.186,-0.24399,0.68535,0.02017,-0.87399,0.96766,-0.26099,0.42731,-0.37071,-1.30581,-0.52611,-0.44585,0.90618,0.06249,-0.05876,0
-0.3283,-0.00693,-0.14502,0.34904,0.22499,-0.31024,-0.24399,0.89655,-0.30615,-1.0898,0.00486,1.7981,0.42731,0.20523,-0.70868,-0.52611,-0.44585,0.49839,-0.27995,-0.44237,0
-0.10331,-0.79148,-0.14502,-0.60562,-0.36094,-0.19819,-0.39039,-0.58185,0.12894,0.81481,-0.3394,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.6283,1.56217,-0.14502,-0.36695,-0.48429,-0.36627,-0.39039,-0.15945,-0.63248,0.81481,-0.33278,-0.64707,-0.28698,1.4651,-0.01524,-0.52611,-0.44585,-0.29401,-0.27995,-0.48273,0
-0.17831,-0.00693,-0.14502,0.22971,0.03996,-0.37827,-0.0976,0.47415,-0.74125,-1.66119,-0.20983,1.7981,0.07017,0.41466,-0.61622,0.99189,0.20253,-0.11648,-0.1658,-0.29432,0
0.57168,1.56217,-0.14502,-0.36695,0.0708,0.30605,-0.39039,-0.15945,1.10791,0.81481,-0.24956,-0.64707,-0.28698,1.13552,-0.4532,-0.52611,-0.44585,-0.29639,-0.27995,-0.24472,0
2.59664,-0.79148,-0.14502,-0.12829,2.75374,2.35503,-0.39039,0.26295,1.97811,-0.95437,1.64011,1.7981,0.42731,-0.84193,-1.52232,-0.52611,-0.44585,0.38379,1.77467,2.38058,0
-0.7783,-0.79148,-0.14502,-0.60562,-0.63848,-0.37827,-0.39039,-0.58185,-0.85003,0.81481,-0.33278,-0.64707,-0.28698,-0.84193,2.06509,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.27168,1.56217,-0.14502,-0.24762,0.50254,0.04193,-0.24399,-0.15945,0.67282,0.81481,-0.16444,-0.64707,-0.28698,1.20876,-0.76416,0.99189,-0.12166,-0.16936,0.29078,0.42168,0
-0.5533,-0.79148,-0.14502,-0.36695,-0.54597,-0.35426,-0.24399,-0.37065,-0.5237,0.81481,-0.34508,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.7033,-0.79148,-0.14502,-0.60562,-0.60765,-0.37427,-0.39039,-0.58185,-0.74125,0.81481,-0.34697,-0.64707,-0.28698,-0.84193,2.06509,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.25331,-0.79148,-0.14502,-0.36695,-0.42261,-0.26622,-0.24399,-0.37065,-0.0886,0.81481,-0.3413,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.25331,-0.00693,-0.14502,0.22971,-0.26842,-0.37827,0.63439,-0.58185,-0.19738,-1.0626,-0.08026,1.7981,-0.28698,0.48338,-0.4053,0.99189,0.20253,0.19608,-0.1658,-0.20011,0
-0.4783,-0.79148,-0.14502,0.34904,-0.42261,-0.37827,0.1952,0.68535,-0.41493,-1.47073,-0.31671,1.7981,0.42731,-0.84193,-0.43131,-0.52611,-0.44585,-0.28154,-0.27995,-0.3697,1
-0.4783,-0.79148,-0.14502,-0.24762,-0.23758,-0.37827,-0.0976,-0.37065,-0.5237,-0.39883,-0.06891,-0.53334,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,0.46973,0.63322,0.81741,1
-0.7033,-0.79148,-0.14502,-0.60562,-0.60765,-0.37427,-0.39039,-0.58185,-0.74125,0.81481,-0.34697,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.49668,-0.79148,0.17388,0.11038,0.19415,-0.19018,0.34159,-0.37065,0.99914,-1.13462,-0.01122,1.7981,0.07017,-0.84193,-1.35076,-0.52611,-0.44585,-0.06077,-0.05166,0.45941,0
-0.6283,0.77762,-0.14502,-0.60562,-0.54597,-0.37427,-0.39039,-0.58185,-0.74125,-1.47073,-0.10296,-0.64707,-0.28698,1.45377,2.06509,-0.52611,-0.44585,1.0771,-0.27995,-0.76543,0
-0.5533,-0.79148,-0.14502,-0.24762,-0.29926,-0.37027,0.0488,-0.58185,-0.74125,-1.21678,0.05498,1.7981,-0.28698,-0.84193,-0.01524,-0.52611,-0.44585,1.41563,-0.27995,-0.62408,1
-0.6283,-0.79148,-0.14502,-0.24762,-0.39178,-0.37427,-0.24399,-0.15945,-0.9588,-0.45493,-0.17579,0.16799,0.07017,-0.84193,-0.01524,-0.52611,-0.44585,0.62951,0.06249,0.0825,0
-0.10331,-0.79148,-0.14502,-0.60562,-0.20675,-0.2302,-0.39039,-0.58185,0.12894,-1.04748,-0.28833,1.7981,-0.28698,-0.84193,-0.53532,-0.52611,-0.44585,-0.28834,-0.27995,-0.3697,0
-0.4033,-0.79148,-0.14502,0.5877,-0.3301,-0.37827,0.78078,-0.15945,-0.30615,-2.02942,-0.12188,1.7981,0.07017,-0.84193,-0.01524,-0.52611,-0.44585,0.28107,0.06249,-0.05876,0
-0.25331,-0.79148,-0.14502,-0.60562,-0.42261,-0.26622,-0.39039,-0.58185,-0.0886,0.81481,-0.3413,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.17831,-0.00693,-0.14502,0.11038,0.31751,-0.29824,-0.24399,0.47415,-0.19738,-1.47073,0.46923,1.65427,0.42731,0.01484,-0.84077,-0.52611,-0.44585,1.21119,-0.27995,-0.38853,0
-0.7033,-0.79148,-0.14502,-0.36695,-0.60765,-0.37427,-0.24399,-0.37065,-0.74125,0.81481,-0.34697,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
0.34668,-0.79148,-0.14502,-0.60562,-0.17591,0.10196,-0.39039,-0.58185,0.78159,0.81481,-0.33373,-0.64707,-0.28698,-0.84193,0.76488,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.6283,1.56217,-0.14502,-0.36695,-0.48429,-0.36627,-0.39039,-0.15945,-0.63248,0.81481,-0.33278,-0.64707,-0.28698,1.4651,0.6782,-0.52611,-0.44585,-0.29401,-0.27995,-0.48273,0
-0.25331,-0.79148,-0.14502,-0.48629,-0.23758,-0.37827,-0.24399,-0.58185,-0.41493,-2.0149,0.19401,-0.64707,-0.28698,-0.84193,0.07144,-0.52611,-0.44585,0.82285,0.51907,3.72159,0
2.82163,-0.79148,2.72511,1.3037,2.01362,3.08738,1.80556,1.74134,-0.74125,-0.71629,1.70537,0.24949,6.85589,-0.84193,-1.31545,-0.52611,-0.44585,0.34229,2.34539,0.89008,1
3.34662,-0.79148,0.81169,0.5877,3.15464,3.07938,0.0488,0.89655,3.06585,-1.04686,1.44717,1.63509,1.1416,-0.84193,-1.52976,-0.52611,-0.44585,0.18151,1.0898,1.45031,1
0.57168,-0.79148,-0.14502,-0.48629,0.8726,0.21801,-0.24399,-0.58185,0.23772,-0.75867,0.32169,1.65427,-0.28698,-0.84193,-1.12475,-0.52611,-0.44585,0.22873,1.31809,1.36187,0
0.19668,1.56217,-0.14502,-0.00896,0.22499,-0.0141,-0.0976,0.26295,0.34649,-0.70888,-0.18619,1.7981,0.07017,1.22792,-0.60962,-0.52611,-0.44585,-0.18271,0.06249,0.46611,0
-0.3283,1.56217,-0.14502,-0.24762,-0.36094,-0.29423,-0.39039,0.05175,-0.19738,0.81481,-0.31198,-0.64707,-0.28698,1.35354,0.28195,0.99189,1.49929,-0.29562,-0.27995,-0.32129,0
-0.7033,-0.79148,-0.14502,-0.36695,-0.60765,-0.37427,-0.24399,-0.37065,-0.74125,0.81481,-0.34697,-0.64707,-0.28698,-0.84193,1.02492,-0.52611,-0.44585,-0.37333,-0.27995,-0.20011,0
-0.4033,0.77762,0.17388,-0.12829,-0.36094,-0.34226,0.0488,-0.15945,-0.30615,-0.86125,-0.30536,0.57551,-0.28698,1.31451,-0.01524,0.99189,1.1751,-0.26568,-0.1658,0.0825,0
-0.4033,-0.79148,-0.14502,0.9457,-0.39178,-0.37827,0.92718,0.89655,-0.30615,-1.21678,-0.30914,1.7981,0.78445,-0.84193,-0.70868,-0.52611,-0.44585,-0.27984,-0.27995,-0.34147,1
-0.4033,0.77762,0.81169,-0.60562,-0.36094,-0.37827,-0.39039,-0.58185,-0.30615,-2.23258,-0.29779,1.7981,-0.28698,1.16076,0.21591,0.99189,0.20253,-0.24018,-0.05166,-0.20011,0
3.87161,-0.00693,0.17388,2.37769,6.36183,2.53912,0.34159,3.64213,3.60973,-0.90057,5.08746,1.55358,1.85588,0.75774,-1.46284,2.50989,5.38958,1.15237,0.29078,0.3786,1
-0.7783,2.34672,-0.14502,-0.48629,-0.60765,-0.37827,-0.24399,-0.58185,-0.85003,0.81481,-0.34319,-0.64707,-0.28698,1.51418,2.06509,-0.52611,-0.44585,-0.28834,-0.39409,-1.04805,0
0.72167,1.56217,-0.14502,-0.36695,0.10164,0.46213,-0.39039,-0.15945,1.32546,0.81481,-0.23537,-0.64707,-0.28698,1.10083,0.08382,-0.52611,-0.44585,-0.2932,-0.27995,-0.24048,0
