$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.63877,1.50771,-0.27509,-0.65423,-0.82529,-0.29034,-0.31952,-1.10582,-0.31566,-0.80537,-0.75917,3.1957,-0.66085,1.67865,0.02482,1.01465,1.52097,-0.8398,-0.70759,-0.77634,0
-0.4606,0.43077,-0.27509,-0.31926,-0.76798,-0.30567,-0.439,0.1756,-0.10259,-0.13007,-0.49274,-0.44383,0.17293,0.70965,0.27469,-0.57811,-0.47253,-0.28009,0.20217,0.75679,1
0.43024,0.43077,-0.27509,0.68566,-0.19486,0.15437,0.63638,0.1756,0.74968,-0.09631,-0.24806,1.83088,0.17293,0.61245,0.35798,-0.57811,-0.47253,-0.5325,-0.10108,-0.13758,1
-0.28243,0.43077,1.53646,-0.2076,-0.25217,-0.275,0.03894,-0.78546,-0.52872,-0.60278,-0.35137,0.76935,-0.66085,1.6461,0.12477,1.01465,0.19197,-0.1926,-0.10108,0.06686,1
0.25208,-0.64616,-0.27509,-0.09594,0.49288,0.03169,-0.439,0.81631,-0.52872,-0.08762,0.89378,-0.44383,5.1756,-0.7483,-0.68909,-0.57811,-0.47253,1.01807,0.50542,0.75679,0
0.96475,-0.64616,-0.27509,1.57891,1.23793,0.06236,1.3533,1.13667,0.96275,-0.47386,1.0134,0.46605,1.84049,-0.7483,-0.7475,-0.57811,-0.47253,0.41132,0.80867,0.94848,1
-0.10426,0.43077,-0.27509,-0.43091,-0.76798,-0.07565,-0.439,-0.14475,0.32355,0.00499,-0.68305,-0.44383,-0.66085,1.33922,0.27469,1.01465,0.19197,-0.89624,-0.40434,-0.58477,0
0.07391,-0.64616,-0.27509,-0.54257,-0.02292,-0.04498,-0.439,-0.46511,-0.52872,-0.53525,-0.37856,-0.44383,0.17293,-0.7483,-0.72479,-0.57811,-0.47253,-0.48771,-0.40434,-0.39309,0
-0.9951,0.43077,-0.27509,-0.65423,-1.11185,-0.30567,-0.439,-0.78546,-0.95486,1.6257,-0.84617,-0.44383,-0.66085,-0.7483,2.52352,-0.57811,-0.47253,-0.97149,-1.01084,-1.54296,0
0.25208,-0.64616,-0.27509,-0.31926,0.95138,0.06236,-0.439,0.1756,-0.52872,-0.45807,0.8829,-0.44383,0.17293,-0.7483,-1.01035,-0.57811,-0.47253,1.0604,-0.40434,-0.39309,1
-0.9951,2.58465,-0.27509,-0.54257,-1.05454,-0.30567,-0.31952,-0.78546,-0.95486,1.6257,-0.82986,-0.44383,-0.66085,1.80311,2.52352,-0.57811,-0.47253,-0.80217,-1.01084,-1.54296,0
-0.81694,0.43077,-0.27509,-0.43091,-0.30948,-0.30567,-0.31952,-0.14475,-0.74179,-1.61572,-0.59061,-0.44383,0.17293,1.76196,1.0243,-0.57811,-0.47253,0.18556,-0.40434,-0.39309,0
-0.28243,0.43077,-0.27509,-0.43091,-0.59604,-0.30567,-0.31952,-0.46511,-0.10259,-1.21054,-0.66674,-0.44383,0.17293,1.29283,0.42461,1.01465,0.19197,-0.79088,-0.70759,-0.62306,0
0.07391,-0.64616,-0.27509,-0.54257,0.26363,-0.04498,-0.439,-0.46511,-0.52872,-0.53525,-0.15563,-0.44383,0.17293,-0.7483,-0.72479,-0.57811,-0.47253,-0.15712,-0.40434,-0.39309,0
-0.81694,1.50771,-0.27509,-0.31926,-0.8826,-0.29034,-0.31952,0.1756,-0.74179,1.6257,-0.7918,-0.44383,-0.66085,1.76445,1.39911,1.01465,0.19197,-0.80217,-0.70759,-0.96802,0
