$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
1.01376,-0.9057,-0.36962,0.76162,-0.03705,0.4686,1.20374,-0.71406,2.01177,1.64524,-0.43629,-1.03538,-0.58271,-0.96909,-0.62475,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,1
-0.62544,-0.9057,-0.36962,-0.80279,-0.62799,-0.15311,-0.46034,-0.87678,-0.78674,0.05664,-0.40496,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.22288,-0.49786,-1.0286,1
-0.25289,0.21816,0.73276,-0.06175,0.05626,-0.15311,-0.36789,0.42499,-0.08711,-1.00242,-0.26085,1.23452,-0.13038,1.00657,-0.39131,2.10017,0.8934,-0.17547,0.09859,0.22406,1
-0.25289,-0.9057,-0.36962,-0.55578,-0.53469,-0.11241,-0.18299,-0.87678,0.02949,0.02355,-0.39713,-1.03538,0.32195,-0.96909,0.43391,-0.75606,-0.59075,-0.67065,-0.25928,-0.45918,1
-0.55093,1.34202,-0.36962,-0.55578,-0.56579,-0.14858,-0.55279,-0.2259,-0.43692,1.64524,-0.44256,-1.03538,-0.58271,1.33585,0.57868,2.10017,0.8934,-0.6408,-0.37857,-0.49713,0
-0.3274,0.21816,-0.36962,-0.63811,-0.41028,-0.14858,-0.55279,-0.38862,-0.08711,-0.5788,-0.3658,1.23452,-0.58271,0.6773,-0.21758,-0.75606,-0.59075,-0.48715,-0.37857,-0.49713,0
-0.3274,1.34202,-0.36962,0.43227,0.24287,-0.14858,-0.46034,1.72676,-0.08711,-0.89652,-0.00866,1.23452,-0.13038,1.64981,-0.35029,2.10017,0.8934,0.92637,-0.37857,-0.36432,1
-0.10387,1.34202,0.18157,-0.3911,-0.13036,-0.15084,-0.27544,-0.2259,0.02949,-0.77737,-0.03842,1.23452,-0.13038,0.61144,-0.3334,0.67206,0.8934,0.2319,-0.37857,-0.40857,1
-0.25289,-0.9057,-0.36962,-0.80279,-0.47248,-0.10789,-0.46034,-0.87678,0.02949,1.64524,-0.23109,-1.03538,-0.58271,-0.96909,-0.48903,-0.75606,-0.59075,-0.07012,-0.0207,1.02122,0
-0.25289,0.21816,-0.36962,-0.63811,0.21177,-0.15311,-0.46034,-0.55134,-0.08711,-0.60527,0.0681,1.23452,-0.58271,0.34802,0.07197,0.67206,0.39869,0.90442,-0.25928,-0.34535,0
0.71573,-0.9057,-0.36962,0.10292,1.61138,-0.01068,-0.27544,0.75043,-0.20371,-0.39941,1.12544,0.82181,0.77428,-0.96909,-1.01879,-0.75606,-0.59075,0.97554,-0.25928,-0.23144,1
0.34318,0.21816,-0.36962,0.51461,1.02043,-0.07172,-0.18299,1.88948,-0.32032,-0.29409,0.7025,-1.03538,2.13128,0.06813,-1.08622,-0.75606,-0.59075,0.93252,0.09859,0.19369,1
0.64122,-0.9057,-0.36962,0.2676,0.6161,0.02323,-0.36789,1.07587,-0.08711,-0.405,0.5114,1.23452,2.58361,-0.96909,-0.81477,-0.75606,-0.59075,0.30888,-0.0207,-0.1475,1
0.26867,1.34202,-0.36962,0.18526,-0.03705,0.00063,-0.55279,1.2386,0.61252,-0.00155,0.65864,0.2617,-0.58271,0.37795,-1.0194,-0.75606,-0.59075,0.96237,-0.37857,-0.34535,0
-0.62544,-0.9057,-0.36962,-0.3911,-0.09925,-0.15311,-0.55279,0.09955,-0.55353,1.64524,-0.20446,-1.03538,-0.58271,-0.96909,0.32533,-0.75606,-0.59075,2.28458,-0.37857,-0.63002,0
-0.25289,-0.9057,0.18157,-0.3911,-0.50358,-0.10789,-0.36789,-0.06317,-0.67013,1.64524,-0.45039,-1.03538,-0.58271,-0.96909,-0.00041,-0.75606,-0.59075,-0.80761,-0.37857,-0.34535,1
-0.3274,0.21816,-0.36962,-0.22643,-0.53469,-0.12146,-0.36789,0.42499,-0.67013,0.05664,-0.42689,-1.03538,0.32195,0.34802,-0.43474,-0.75606,-0.59075,-0.71455,-0.37857,-0.36432,0
-0.55093,-0.9057,-0.36962,-0.55578,-0.56579,-0.14858,-0.36789,-0.55134,-0.43692,1.64524,-0.43003,-1.03538,-0.58271,-0.96909,1.84546,-0.75606,-0.59075,-0.54246,-0.25928,-0.23144,0
-0.62544,-0.9057,1.28396,0.43227,-0.6902,-0.15311,0.83394,-0.71406,-0.55353,1.64524,-0.46606,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.79444,-0.37857,-0.63002,1
-0.69995,-0.9057,-0.36962,-0.72045,-0.7213,-0.15537,-0.46034,-0.71406,-0.78674,1.64524,-0.44569,-1.03538,0.77428,-0.96909,2.60553,-0.75606,-0.59075,-0.40726,-0.49786,-1.0286,0
-0.62544,-0.9057,-0.36962,-0.72045,-0.6591,-0.15537,-0.55279,-0.55134,-0.55353,-1.53196,-0.4222,1.23452,-0.58271,-0.96909,1.08539,-0.75606,-0.59075,-0.31507,-0.13999,0.16714,0
0.19416,-0.9057,0.18157,2.4907,-0.13036,-0.01068,3.23762,-0.87678,0.49591,-0.56115,-0.1653,1.23452,-0.58271,-0.96909,-0.62183,-0.75606,-0.59075,-0.33635,-0.0207,0.13645,1
-0.40191,-0.9057,-0.36962,0.51461,-0.62799,-0.13276,1.01884,-0.87678,-0.20371,1.64524,-0.46606,-1.03538,-0.58271,-0.96909,0.78137,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,1
-0.40191,-0.9057,-0.36962,-0.30876,-0.34807,-0.15537,-0.27544,-0.2259,-0.78674,-0.34051,-0.30471,-0.27875,1.22661,-0.96909,-0.13071,-0.75606,-0.59075,-0.13439,0.09859,0.24686,1
-0.25289,0.21816,-0.36962,-0.72045,-0.47248,-0.14406,-0.46034,-0.55134,-0.20371,-0.60527,1.57971,1.23452,-0.58271,0.30098,-0.0547,-0.75606,-0.59075,5.9773,0.09859,0.67964,1
-0.3274,-0.9057,-0.36962,-0.47344,-0.41028,-0.15537,-0.18299,-0.71406,-0.20371,-0.83297,0.13232,-0.5814,-0.13038,-0.96909,-0.13071,-0.75606,-0.59075,1.43032,-0.0207,0.30003,0
-0.55093,-0.9057,-0.36962,-0.88513,-0.00595,-0.14858,-0.55279,-0.87678,-0.55353,1.64524,-0.21543,-1.03538,-0.58271,-0.96909,-0.43474,-0.75606,-0.59075,1.14147,-0.37857,-0.49713,0
-0.17838,-0.9057,-0.36962,-0.80279,-0.31697,-0.14632,-0.55279,-0.71406,-0.08711,-0.66201,-0.09794,0.09957,-0.13038,-0.96909,-0.54332,-0.75606,-0.59075,0.19195,0.45646,1.16359,0
0.41769,0.21816,-0.36962,-0.14409,0.46059,0.00289,-0.36789,0.26227,1.07893,-0.38817,-0.05565,1.23452,0.32195,0.73716,0.32533,0.67206,1.88284,-0.28281,-0.37857,-0.33108,0
0.19416,0.21816,-0.36962,0.2676,0.83382,-0.15537,-0.27544,1.40132,-0.20371,-0.31844,0.44091,-0.27875,1.67895,0.07685,-1.13634,-0.75606,-0.59075,0.73585,1.88795,1.60817,0
-0.47642,-0.9057,-0.36962,-0.30876,-0.59689,-0.15537,0.09435,-0.87678,-0.55353,-0.14193,-0.34387,-0.75164,2.58361,-0.96909,0.57868,0.67206,-0.09603,-0.19523,0.09859,0.16714,1
-0.3274,0.21816,-0.36962,-0.06175,-0.16146,-0.15537,-0.27544,0.58771,-0.08711,-1.53196,-0.34231,1.23452,-0.13038,-0.12238,-0.0547,2.10017,0.39869,-0.37653,-0.25928,-0.23144,1
-0.17838,0.21816,-0.36962,-0.14409,-0.22366,-0.15537,-0.36789,0.42499,0.02949,-0.73766,-0.11674,0.09957,-0.58271,1.14769,-0.32616,0.67206,0.39869,0.15508,-0.37857,-0.82931,1
-0.3274,0.21816,-0.36962,-0.63811,-0.31697,-0.1305,-0.55279,-0.38862,-0.08711,-0.18165,-0.30158,1.23452,-0.58271,0.6773,-0.18138,-0.75606,-0.59075,-0.23518,-0.0207,0.16714,0
-0.3274,1.34202,-0.36962,-0.55578,-0.31697,-0.15537,-0.46034,-0.38862,-0.08711,-0.79061,-0.29688,1.23452,0.32195,0.8546,0.32533,0.67206,0.8934,-0.21059,-0.37857,-0.36432,1
0.93926,-0.9057,-0.36962,0.10292,1.26925,0.06845,-0.27544,0.58771,-0.55353,-0.18547,1.34944,0.03281,1.22661,-0.96909,-0.89957,-0.75606,-0.59075,0.95229,-0.25928,-0.33539,0
-0.47642,-0.9057,-0.36962,-0.88513,-0.22366,-0.15537,-0.55279,-0.87678,-0.43692,0.32141,-0.27495,0.09957,-0.58271,-0.96909,-0.43474,-0.75606,-0.59075,0.22883,0.21788,0.9643,1
0.19416,-0.9057,-0.36962,-0.55578,-0.09925,-0.08302,-0.27544,-0.71406,0.37931,-0.28755,-0.26242,0.78054,-0.13038,-0.96909,-0.72707,0.67206,-0.09603,-0.51788,0.33717,0.07515,0
-0.40191,1.34202,-0.36962,-0.63811,-0.31697,-0.15084,-0.55279,-0.38862,-0.43692,-0.34051,0.63515,0.09957,-0.58271,1.10536,-0.43474,0.67206,0.39869,4.30531,8.9261,11.88537,0
1.08827,0.21816,-0.36962,-0.30876,1.17594,0.31487,-0.36789,0.26227,0.49591,-0.11138,0.35789,0.71069,0.32195,-0.73201,-1.14051,-0.75606,-0.59075,-0.12259,-0.0207,0.18309,1
-0.62544,1.34202,-0.36962,-0.63811,-0.62799,-0.15537,-0.36789,-0.55134,-0.67013,0.05664,-0.4222,1.23452,-0.58271,1.76644,0.32533,0.67206,1.38812,-0.31507,-0.37857,-0.63002,0
-0.55093,0.21816,-0.36962,-0.55578,-0.53469,-0.15537,-0.55279,-0.2259,-0.43692,-1.53196,-0.43003,1.23452,-0.13038,0.51266,1.08539,0.67206,-0.09603,-0.55476,-0.37857,-0.49713,1
0.34318,-0.9057,-0.36962,-0.80279,-0.28587,0.06845,-0.46034,-0.87678,0.84573,-0.1703,5.12455,-1.03538,-0.58271,-0.96909,-0.40759,-0.75606,-0.59075,7.89689,0.45646,1.62857,1
0.19416,-0.9057,-0.36962,0.34993,2.20232,-0.01972,-0.55279,1.56404,0.1461,-0.31844,1.87263,0.09957,-0.13038,-0.96909,-1.0998,-0.75606,-0.59075,3.34544,-0.13999,-0.17014,1
0.04514,-0.9057,-0.36962,-0.63811,-0.25477,-0.11241,-0.27544,-0.71406,-0.78674,-0.20812,-0.26555,0.09957,-0.13038,-0.96909,-0.1929,-0.75606,-0.59075,-0.46089,-0.25928,-0.3039,0
-0.40191,0.21816,-0.36962,-0.72045,-0.59689,-0.13276,-0.46034,-0.71406,-0.32032,1.64524,-0.45039,-1.03538,-0.58271,0.51266,2.60553,0.67206,0.39869,-0.776,-0.37857,-0.39087,0
-0.69995,2.46588,-0.36962,-0.22643,-0.7213,-0.15537,0.1868,-0.87678,-0.67013,1.64524,-0.46606,-1.03538,-0.58271,1.9944,2.60553,-0.75606,-0.59075,-0.70225,-0.49786,-1.0286,0
0.26867,-0.9057,-0.36962,0.10292,-0.09925,-0.01746,0.46415,-0.71406,0.72912,-0.43216,-0.19976,-1.03538,0.77428,-0.96909,-0.4932,-0.75606,-0.59075,-0.4336,-0.13999,-0.45918,1
-0.40191,0.21816,-0.36962,0.10292,-0.47248,-0.15084,-0.36789,1.07587,-0.20371,-0.24122,-0.35797,-1.03538,1.22661,0.51266,-0.13071,-0.75606,-0.59075,-0.37038,-0.13999,0.24686,1
11.59409,-0.9057,-0.36962,2.73771,11.40863,15.09786,0.92639,4.65574,9.47446,-0.1236,12.80007,0.63913,4.84526,-0.96909,-1.63549,-0.75606,-0.59075,0.9822,0.33717,0.07108,1
0.04514,0.21816,-0.36962,-0.3911,0.05626,-0.15537,-0.46034,-0.06317,0.49591,-0.81709,0.07123,1.23452,-0.58271,0.72434,-0.64203,2.10017,0.8934,0.25984,1.2915,1.43534,1
-0.55093,0.21816,-0.36962,-0.55578,-0.53469,-0.14858,-0.55279,-0.2259,-0.43692,1.64524,-0.42533,-1.03538,-0.58271,1.14769,1.5921,0.67206,0.39869,-0.50559,-0.37857,-0.49713,1
0.26867,-0.9057,-0.36962,-0.14409,-0.28587,0.05036,0.27925,-0.87678,0.84573,1.64524,-0.11674,-1.03538,-0.58271,-0.96909,-0.76048,-0.75606,-0.59075,-0.2861,-0.25928,0.28106,1
-0.02937,-0.9057,0.18157,-0.55578,-0.09925,-0.15537,-0.46034,-0.38862,-0.67013,-0.56115,0.27957,1.23452,-0.13038,-0.96909,0.32533,-0.75606,-0.59075,0.83541,-0.25928,-0.23144,0
0.41769,0.21816,-0.36962,-0.14409,0.49169,-0.15084,-0.46034,0.58771,0.96233,-0.6141,0.13076,-0.27875,-0.58271,0.90779,-0.30173,0.67206,2.37756,-0.00394,-0.25928,-0.3809,1
-0.10387,0.21816,-0.36962,0.92629,0.6472,-0.15537,0.27925,1.72676,-0.32032,-0.20303,0.73227,-1.03538,2.13128,-0.31053,-0.89621,0.67206,-0.09603,2.21493,0.93362,1.89435,1
-0.17838,-0.9057,0.73276,-0.14409,-0.50358,-0.09207,-0.09055,-0.06317,-0.78674,0.05664,-0.44882,-1.03538,-0.13038,-0.96909,-0.73334,-0.75606,-0.59075,-0.81749,-0.37857,-0.33108,0
-0.3274,0.21816,2.38634,0.76162,-0.53469,-0.12146,0.7415,0.26227,-0.20371,1.64524,-0.44726,-1.03538,-0.58271,1.12279,0.32533,0.67206,-0.09603,-0.78215,-0.37857,-0.36432,1
-0.10387,0.21816,0.73276,-0.30876,-0.34807,-0.13728,-0.09055,-0.55134,-0.08711,-0.73766,-0.31255,1.23452,0.32195,0.17072,-0.09693,0.67206,0.39869,-0.47281,-0.25928,-0.23144,0
1.98239,1.34202,0.18157,0.92629,2.17122,-0.15537,-0.18299,2.37764,1.66196,-0.40355,1.27739,1.23452,-0.13038,1.19654,-1.37712,2.10017,4.85116,0.22061,0.21788,0.00556,1
5.2608,-0.9057,0.18157,1.91434,4.4417,5.98481,-0.46034,4.49302,4.34386,-0.08898,4.9726,0.2617,4.84526,-0.96909,-1.52883,-0.75606,-0.59075,0.67713,2.24582,0.71336,1
0.04514,0.21816,-0.36962,0.67928,0.46059,-0.11693,-0.36789,2.21492,-0.55353,-0.30079,0.46441,-1.03538,2.13128,0.21631,-0.94145,-0.75606,-0.59075,1.08113,1.2915,1.21796,1
3.99414,1.34202,0.18157,2.32603,4.90823,3.15436,0.64905,4.49302,2.47819,-0.09628,3.02553,0.28262,5.29759,0.82411,-1.32009,2.10017,6.83004,0.38266,3.08086,0.30417,1
-0.55093,0.21816,-0.36962,-0.47344,-0.53469,-0.14858,-0.46034,-0.2259,-0.43692,1.64524,-0.42533,-1.03538,-0.58271,1.14769,1.5921,0.67206,0.39869,-0.50559,-0.37857,-0.49713,1
0.71573,0.21816,-0.36962,0.92629,1.14484,0.23348,-0.36789,2.54037,-0.20371,-0.17329,0.21221,0.66704,0.77428,0.21631,-0.83477,0.67206,1.38812,-0.08645,0.33717,-0.03215,1
-0.40191,0.21816,-0.36962,-0.3911,-0.00595,-0.15537,-0.27544,-0.38862,-0.78674,-0.93623,0.11822,-1.03538,-0.13038,1.25353,0.32533,0.67206,0.8934,1.88634,2.60369,4.23265,0
-0.17838,0.21816,1.83515,-0.22643,-0.44138,-0.13728,-0.18299,-0.2259,0.1461,-0.85113,-0.3893,1.23452,-0.58271,0.2657,-0.52975,2.10017,0.39869,-0.64233,-0.0207,-0.03215,1
-0.62544,-0.9057,3.48873,1.00863,-0.6902,-0.15311,1.57354,-0.87678,-0.55353,1.64524,-0.46606,-1.03538,-0.58271,-0.96909,1.08539,-0.75606,-0.59075,-0.79444,-0.37857,-0.63002,1
0.19416,0.21816,-0.36962,0.18526,-0.00595,-0.05137,-0.27544,0.91315,-0.43692,-0.20812,0.09629,-1.03538,1.67895,0.07685,-1.05661,-0.75606,-0.59075,0.12033,1.17221,0.93361,0
-0.25289,-0.9057,0.73276,-0.47344,-0.50358,-0.10789,-0.09055,-0.71406,-0.08711,1.64524,-0.44569,-1.03538,-0.58271,-0.96909,0.21675,-0.75606,-0.59075,-0.79181,-0.37857,-0.34535,0
0.26867,1.34202,-0.36962,-0.30876,0.21177,-0.15537,-0.46034,0.26227,0.61252,-0.85986,-0.12301,1.23452,0.32195,0.71022,-0.97764,2.10017,0.39869,-0.3019,0.21788,-0.00369,1
-0.47642,1.34202,-0.36962,-0.47344,-0.31697,-0.14632,-0.46034,-0.2259,-0.55353,-0.34051,-0.26555,0.09957,-0.58271,1.33585,-0.0547,0.67206,0.39869,0.30258,-0.37857,-0.63002,0
-0.17838,0.21816,-0.36962,-0.22643,-0.19256,-0.13728,-0.27544,0.09955,0.02949,-0.85113,-0.32821,1.23452,-0.13038,0.90259,-0.81477,2.10017,0.8934,-0.46257,0.09859,0.16714,1
0.19416,2.46588,-0.36962,0.2676,0.18067,-0.15537,-0.55279,1.40132,0.72912,-1.53196,-0.28592,1.23452,-0.13038,0.80901,-1.0194,-0.75606,-0.59075,-0.54908,-0.37857,-0.29274,1
1.3118,0.21816,-0.36962,0.10292,0.98933,-0.15537,-0.55279,1.07587,1.89517,-1.53196,-0.1606,1.23452,-0.13038,1.19426,-1.10794,0.67206,3.86172,-0.62455,-0.37857,-0.2599,1
-0.17838,-0.9057,-0.36962,-0.72045,0.05626,-0.11467,-0.46034,-0.71406,-0.08711,-0.85113,0.41428,1.23452,-0.58271,-0.96909,-0.5216,-0.75606,-0.59075,1.68998,0.45646,0.9643,1
-0.55093,1.34202,-0.36962,-0.63811,-0.44138,-0.14858,-0.46034,-0.38862,-0.55353,0.85094,-0.42689,-1.03538,-0.58271,1.87092,0.57868,0.67206,-0.09603,-0.53017,-0.37857,-0.49713,1
-0.55093,0.21816,-0.36962,-0.47344,-0.50358,-0.14858,-0.36789,-0.38862,-0.78674,1.64524,-0.40027,-1.03538,-0.58271,1.57105,0.57868,0.67206,0.8934,-0.30893,-0.0207,0.30003,0
-0.55093,0.21816,-0.36962,0.84396,0.36728,-0.15537,0.1868,1.72676,-0.55353,-1.00242,0.0587,-0.27875,2.13128,0.51266,0.17331,-0.75606,-0.59075,3.21874,-0.37857,-0.49713,1
0.26867,-0.9057,-0.36962,-0.55578,-0.09925,-0.15537,-0.27544,-0.71406,0.84573,-1.16536,-0.11831,1.23452,-0.58271,-0.96909,-0.00041,0.67206,-0.09603,-0.29663,0.21788,0.16714,0
-0.55093,0.21816,-0.36962,-0.55578,-0.56579,-0.15537,-0.36789,-0.38862,-0.43692,-0.34051,-0.4175,-1.03538,-0.13038,1.00657,0.78137,-0.75606,-0.59075,-0.4933,-0.37857,-0.49713,0
-0.40191,0.21816,-0.36962,-0.06175,-0.56579,-0.13276,-0.27544,0.42499,-0.43692,0.05664,-0.43003,-1.03538,0.32195,0.51266,-0.13071,-0.75606,-0.59075,-0.69488,-0.37857,-0.39087,0
-0.02937,-0.9057,-0.36962,-0.3911,-0.00595,-0.15537,-0.27544,-0.38862,0.37931,-0.41405,-0.19193,1.23452,0.32195,-0.96909,-0.47274,-0.75606,-0.59075,-0.24501,-0.13999,-0.15172,1
-0.40191,-0.9057,-0.36962,-0.3911,-0.59689,-0.13276,-0.36789,-0.06317,-0.32032,0.05664,-0.45666,-1.03538,-0.13038,-0.96909,1.23741,-0.75606,-0.59075,-0.81288,-0.37857,-0.39087,1
0.71573,0.21816,-0.36962,1.00863,0.67831,-0.15537,0.3717,1.72676,0.02949,-0.28477,2.04024,-0.37333,4.39293,-0.43027,-1.23481,-0.75606,-0.59075,2.02831,0.93362,1.96075,0
1.68435,0.21816,-0.36962,0.43227,1.36256,-0.15537,-0.55279,1.72676,2.01177,-0.40256,0.78083,1.23452,-0.13038,1.11105,-1.17596,0.67206,3.86172,-0.00052,-0.0207,-0.13482,1
-0.69995,2.46588,-0.36962,-0.63811,-0.7213,-0.15537,-0.27544,-0.87678,-0.67013,1.64524,-0.46606,-1.03538,-0.58271,1.9944,2.60553,-0.75606,-0.59075,-0.70225,-0.49786,-1.0286,0
-0.25289,1.34202,0.18157,-0.30876,-0.00595,-0.15537,-0.36789,-0.06317,-0.20371,-0.70456,-0.17627,1.23452,0.32195,0.72434,-0.54332,0.67206,0.8934,0.07211,-0.37857,-0.34535,1
0.19416,1.34202,-0.36962,-0.06175,0.70941,-0.15537,-0.27544,0.58771,0.72912,-0.60527,0.08846,1.23452,-0.58271,0.76813,-0.99017,2.10017,0.39869,0.12033,0.33717,0.32044,1
-0.10387,0.21816,-0.36962,0.18526,0.6472,-0.08302,-0.36789,1.07587,-0.43692,-0.09229,0.16678,0.09957,-0.13038,0.2657,-0.81477,-0.75606,-0.59075,0.77273,-0.37857,-0.40857,0
-0.47642,0.21816,-0.36962,-0.55578,-0.47248,-0.15537,-0.36789,-0.55134,-0.78674,-0.76173,-0.1888,1.23452,0.32195,0.88309,0.89538,0.67206,-0.09603,0.68976,-0.25928,-0.03215,0
-0.40191,-0.9057,-0.36962,-0.47344,0.14957,-0.15537,-0.46034,-0.2259,-0.78674,-1.23409,-0.11831,-1.03538,-0.58271,-0.96909,-0.58675,-0.75606,-0.59075,0.75798,0.33717,1.04402,1
1.83337,-0.9057,-0.36962,-0.47344,0.80272,0.4166,-0.46034,-0.2259,0.02949,-0.38846,4.3194,-0.55751,-0.13038,-0.96909,-0.10389,-0.75606,-0.59075,2.31724,12.86269,5.21204,1
-0.55093,-0.9057,-0.36962,-0.30876,-0.56579,-0.14858,-0.18299,-0.06317,-0.55353,1.64524,-0.44099,-1.03538,-0.58271,-0.96909,1.08539,-0.75606,-0.59075,-0.6285,-0.37857,-0.49713,1
-0.25289,0.21816,0.18157,0.02058,-0.16146,-0.13502,-0.09055,0.26227,-0.08711,-0.73766,-0.35797,-1.03538,-0.13038,1.00657,-0.74497,2.10017,0.8934,-0.50208,-0.0207,-0.00369,1
-0.3274,-0.9057,2.38634,2.24369,-0.53469,-0.12146,2.86782,-0.71406,-0.08711,1.64524,-0.44099,-1.03538,-0.58271,-0.96909,0.70536,-0.75606,-0.59075,-0.75757,-0.37857,-0.36432,1
-0.17838,0.21816,0.73276,-0.63811,-0.31697,-0.13728,-0.36789,-0.55134,0.02949,-1.07807,-0.3987,-1.03538,-0.58271,0.51266,0.32533,0.67206,-0.09603,-0.66999,-0.37857,-0.43073,0
-0.40191,0.21816,-0.36962,-0.30876,-0.25477,-0.15537,-0.36789,0.26227,-0.20371,-1.53196,-0.36267,1.23452,-0.13038,0.01874,0.47734,0.67206,-0.09603,-0.37038,-0.37857,-0.39087,0
-0.3274,-0.9057,-0.36962,0.18526,0.52279,-0.15537,-0.36789,0.91315,-0.55353,-0.53341,0.46441,0.2617,1.67895,-0.96909,-0.58675,-0.75606,-0.59075,2.75166,-0.37857,-0.49713,1
-0.10387,1.34202,-0.36962,-0.06175,0.18067,-0.15537,-0.46034,0.58771,0.02949,-0.66545,0.16678,1.23452,0.32195,0.51266,-0.6519,0.67206,0.8934,0.74405,-0.25928,-0.23144,1
-0.62544,1.34202,-0.36962,-0.30876,-0.41028,-0.15311,-0.55279,0.26227,-0.67013,1.64524,-0.39243,-1.03538,-0.58271,1.83843,1.84546,-0.75606,-0.59075,0.07211,0.09859,0.9643,1
-0.25289,1.34202,-0.36962,-0.30876,-0.13036,-0.13502,-0.36789,0.09955,-0.08711,-0.29638,-0.28592,-0.27875,-0.13038,1.12279,-0.43474,2.10017,0.8934,-0.2703,0.21788,0.33797,1
1.08827,-0.9057,-0.36962,0.67928,1.61138,0.22896,-0.27544,1.88948,-0.78674,-0.24377,1.15677,0.8853,1.67895,-0.96909,-1.00479,-0.75606,-0.59075,0.62965,0.09859,-0.07201,1
0.19416,-0.9057,4.59112,0.10292,-0.34807,-0.13728,0.5566,-0.87678,0.2627,-0.82591,-0.01492,1.23452,-0.58271,-0.96909,0.14993,-0.75606,-0.59075,-0.06404,0.33717,0.62702,1
0.19416,-0.9057,7.89827,3.56109,0.42949,0.00741,4.16211,0.26227,0.61252,-0.20812,-0.08385,1.23452,-0.58271,-0.96909,-0.90247,-0.75606,-0.59075,-0.18317,0.57575,0.44312,1
-0.40191,-0.9057,-0.36962,-0.47344,-0.22366,-0.14632,-0.18299,-0.38862,-0.32032,-0.22704,-0.29845,1.23452,0.32195,-0.96909,-0.35873,-0.75606,-0.59075,-0.11226,-0.25928,-0.07201,1
0.4922,-0.9057,0.73276,3.47875,0.02516,0.12497,4.16211,-0.2259,1.07893,-0.14193,-0.32664,1.23452,-0.13038,-0.96909,-1.1283,-0.75606,-0.59075,-0.68707,-0.37857,-0.32518,1
-0.3274,0.21816,-0.36962,-0.14409,0.08736,-0.15537,-0.46034,0.42499,-0.08711,-1.53196,-0.24049,1.23452,-0.13038,1.12279,-0.43474,2.10017,0.8934,0.02295,-0.0207,0.16714,1
0.11965,1.34202,-0.36962,-0.47344,0.21177,-0.13276,-0.27544,-0.38862,0.2627,0.02054,-0.09011,-0.60977,-0.13038,0.32744,-0.64203,2.10017,0.8934,-0.18294,-0.37857,-0.43073,1
-0.40191,0.21816,-0.36962,-0.63811,-0.19256,-0.15084,-0.55279,-0.38862,-0.20371,-0.41994,-0.1794,0.78054,-0.58271,0.88309,-0.00041,-0.75606,-0.59075,0.46298,1.64937,2.16004,0
-0.25289,1.34202,-0.36962,-0.30876,-0.13036,-0.13502,-0.36789,0.09955,-0.08711,-0.29638,-0.28592,-0.27875,-0.13038,1.12279,-0.43474,2.10017,0.8934,-0.2703,0.21788,0.33797,1
-0.25289,0.21816,-0.36962,-0.3911,-0.13036,-0.15537,-0.46034,0.09955,-0.20371,-0.47289,-0.33291,0.47788,-0.58271,0.51266,-0.24472,2.10017,0.39869,-0.42833,-0.13999,-0.23144,0
-0.47642,-0.9057,-0.36962,-0.72045,-0.47248,-0.15537,-0.55279,-0.55134,-0.32032,-1.53196,-0.34387,-1.03538,-0.58271,-0.96909,-0.13071,-0.75606,-0.59075,-0.1307,-0.25928,-0.63002,0
1.23729,-0.9057,-0.36962,-0.80279,0.585,-0.12598,-0.46034,-0.87678,0.72912,-0.57727,1.34004,1.23452,-0.58271,-0.96909,-0.8007,-0.75606,-0.59075,0.68396,2.60369,3.48866,0
-0.47642,-0.9057,-0.36962,1.17331,-0.6591,-0.1418,1.66599,-0.71406,-0.32032,1.64524,-0.46762,-1.03538,-0.58271,-0.96909,0.32533,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,0
-0.47642,0.21816,-0.36962,-0.55578,-0.50358,-0.15537,-0.36789,-0.38862,-0.43692,-0.20812,-0.42533,0.09957,-0.58271,-0.22821,-0.0547,-0.75606,-0.59075,-0.61929,-0.37857,-0.43073,1
-0.25289,-0.9057,0.73276,1.42032,-0.25477,-0.11241,1.85088,-0.55134,-0.20371,-0.20812,-0.3611,-1.03538,-0.58271,-0.96909,-0.18138,-0.75606,-0.59075,-0.51788,-0.37857,-0.45918,1
-0.17838,1.34202,-0.36962,-0.22643,0.11846,-0.15537,-0.55279,0.42499,0.02949,-1.30501,-0.28905,1.23452,-0.13038,0.01874,-0.24472,0.67206,-0.09603,-0.34734,-0.13999,-0.23144,1
-0.10387,0.21816,-0.36962,-0.22643,0.39839,-0.15537,-0.46034,0.26227,0.2627,-1.39957,0.61478,1.23452,-0.58271,-0.31053,-0.51919,2.10017,0.39869,1.93632,1.17221,1.54001,1
-0.62544,-0.9057,-0.36962,-0.72045,-0.7213,-0.15311,-0.46034,-0.71406,-0.55353,1.64524,-0.47075,-1.03538,-0.58271,-0.96909,1.08539,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,0
