$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.49763,-0.74968,-0.19971,-0.22663,-0.617,-0.14581,-0.05865,-0.63219,-0.48822,1.24132,-0.53348,-1.27607,-0.51668,-0.95963,1.29683,-0.64196,-0.35375,-0.37473,-0.1019,0.06255,0
0.21671,-0.74968,0.56053,-0.04897,0.26313,-0.05794,-0.05865,0.22424,0.20143,-0.69892,0.00479,0.81166,-0.51668,-0.95963,-0.87065,-0.64196,-0.35375,-0.12619,-0.1019,0.06255,0
-0.58693,0.82132,-0.19971,-0.31546,-0.69701,-0.14964,-0.24314,-0.34671,-0.58674,1.24132,-0.6128,-1.27607,-0.51668,1.24207,0.98193,1.00562,0.03329,-0.63976,-0.45689,-0.6981,1
-0.31905,0.82132,-0.19971,-0.09339,-0.01691,-0.15155,-0.19702,0.22424,-0.29118,-0.3178,-0.06321,-0.23221,0.30069,1.13933,-0.19894,-0.64196,-0.35375,0.69095,-0.45689,-0.54597,1
-0.49763,-0.74968,-0.19971,-0.40429,-0.25695,-0.14581,-0.19702,-0.77492,-0.68526,1.24132,-0.30684,-1.27607,-0.51668,-0.95963,0.03724,-0.64196,-0.35375,0.74117,-0.45689,-0.4445,0
-0.58693,-0.74968,-0.19971,-0.09339,-0.77702,-0.14964,0.12585,-0.77492,-0.48822,1.24132,-0.65247,-1.27607,-0.51668,-0.95963,0.98193,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.14046,0.82132,-0.19971,-0.1378,-0.33696,-0.15155,-0.10477,-0.20397,-0.19265,-1.29947,-0.43149,0.81166,0.30069,0.98385,-0.05273,1.00562,0.03329,-0.53813,-0.45689,-0.37209,1
-0.67622,-0.74968,-0.19971,-0.18221,-0.81703,-0.15155,-0.01252,-0.63219,-0.58674,1.24132,-0.65813,-1.27607,-0.51668,-0.95963,1.92663,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
1.02034,-0.74968,-0.19971,0.21752,-0.05692,0.21141,-0.10477,1.08066,1.28518,1.24132,-0.55048,-1.27607,-0.51668,-0.95963,-1.00193,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.67622,-0.74968,-0.19971,-0.40429,-0.73702,-0.15155,-0.19702,-0.77492,-0.58674,1.24132,-0.62414,-1.27607,-0.51668,1.42555,1.92663,-0.64196,-0.35375,-0.43053,-0.81189,-1.45876,0
-0.14046,-0.74968,-0.19971,-0.00456,-0.29696,-0.13053,-0.05865,0.0815,0.00439,-0.9145,-0.28984,0.81166,1.11806,-0.95963,-0.34064,-0.64196,-0.35375,-0.26314,-0.45689,-0.58948,0
-0.05117,0.03582,10.06351,0.92815,-0.21694,-0.15155,1.00221,-0.20397,-0.09413,-1.13448,-0.3975,0.81166,0.30069,0.63049,-0.5532,1.00562,0.03329,-0.53514,-0.45689,-0.12761,0
0.306,-0.74968,-0.19971,0.39517,0.1031,-0.02547,0.07973,0.93793,0.39848,1.24132,-0.24452,-1.27607,-0.51668,-0.95963,-0.59256,-0.64196,-0.35375,-0.50027,-0.45689,-0.06418,1
-0.40834,-0.74968,-0.19971,-0.1378,-0.69701,-0.14008,-0.01252,-0.48945,-0.29118,1.24132,-0.64113,-1.27607,-0.51668,-0.95963,0.98193,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
0.66317,-0.74968,0.18041,-0.1378,0.38314,0.06241,-0.1509,-0.06124,0.497,-0.42174,0.1861,0.81166,1.11806,-0.95963,-0.84448,-0.64196,-0.35375,-0.25268,0.25309,0.44288,1
-0.31905,-0.74968,-0.19971,-0.18221,-0.17694,-0.14773,-0.19702,-0.06124,-0.29118,-0.66427,-0.27851,0.81166,0.30069,-0.95963,-0.19894,-0.64196,-0.35375,0.08837,0.96308,0.67107,0
1.6454,0.82132,-0.19971,0.92815,1.54331,0.31647,0.63321,1.36614,1.67926,-0.37301,1.29096,0.81166,0.30069,1.14988,-1.21267,1.00562,1.9685,0.03133,0.25309,0.17528,0
0.12742,-0.74968,-0.19971,-0.00456,-0.13693,-0.11143,-0.24314,0.65245,0.20143,-0.76051,-0.1142,0.81166,2.7528,-0.95963,-1.05441,-0.64196,-0.35375,-0.23803,-0.45689,-0.08958,0
2.71691,0.03582,-0.19971,0.57283,2.18341,1.07294,-0.05865,2.50804,2.96005,-0.27742,1.90288,0.81166,0.30069,-0.00556,-1.26545,1.00562,0.03329,-0.0743,-0.1019,0.0236,0
-0.14046,-1.53518,0.56053,-0.00456,0.38314,-0.11143,-0.1509,0.36698,-0.58674,0.08642,0.25975,0.81166,-0.51668,-0.95963,0.41511,-0.64196,-0.35375,0.92051,0.96308,2.23589,0
0.93105,-0.74968,0.18041,0.1731,1.02324,0.00319,0.07973,0.22424,1.08813,-0.9915,2.02187,0.81166,1.11806,-0.95963,-0.65885,-0.64196,-0.35375,1.05832,2.02806,1.74405,1
0.66317,0.03582,-0.19971,0.12869,0.46316,0.0433,-0.05865,0.93793,0.89109,-0.19076,0.1521,0.81166,0.30069,0.50817,-1.11411,-0.64196,-0.35375,-0.31545,-0.45689,-0.03253,0
-0.58693,0.03582,-0.19971,-0.35987,-0.577,-0.14964,-0.1509,-0.77492,-0.58674,1.24132,-0.49949,-1.27607,-0.51668,1.28524,1.92663,-0.64196,-0.35375,0.19717,-0.45689,-0.6981,0
-0.40834,0.03582,-0.19971,-0.27104,-0.577,-0.1439,-0.05865,-0.77492,-0.48822,-0.29855,-0.40883,-0.58016,1.93543,1.08481,-0.1727,1.00562,0.03329,-0.1376,-0.45689,-0.6981,0
-0.76551,-0.74968,-0.19971,-0.49312,-0.85704,-0.15155,-0.24314,-0.91766,-0.68526,1.24132,-0.6638,-1.27607,-0.51668,-0.95963,-1.85215,-0.64196,-0.35375,-0.93268,-0.81189,-1.45876,0
-0.40834,-1.53518,0.56053,-0.04897,-0.05692,-0.14008,-0.1509,0.22424,-0.58674,0.3174,-0.18219,0.81166,-0.51668,-0.95963,0.03724,-0.64196,-0.35375,0.74117,0.96308,1.58386,0
-0.05117,0.82132,-0.19971,0.1731,0.58317,-0.15155,-0.19702,1.2234,-0.19265,-0.63952,0.10111,0.81166,0.30069,0.89551,-0.50259,1.00562,0.03329,0.35409,-0.1019,-0.12761,0
0.84176,0.82132,-0.19971,-0.31546,0.54317,0.0605,-0.24314,-0.34671,0.89109,-0.40272,0.46939,0.81166,-0.51668,0.85445,-0.67653,1.00562,0.42033,-0.11436,0.96308,0.48517,0
-0.76551,-0.74968,-0.19971,-0.49312,-0.85704,-0.15155,-0.24314,-0.91766,-0.68526,1.24132,-0.6638,-1.27607,-0.51668,-0.95963,-1.85215,-0.64196,-0.35375,-0.93268,-0.81189,-1.45876,0
1.10964,0.03582,-0.19971,0.12869,0.14311,0.22669,0.12585,0.0815,0.89109,-0.42174,0.01045,0.81166,0.30069,0.65888,-1.02956,1.00562,0.80737,-0.5461,-0.45689,-0.15485,0
-0.40834,-0.74968,-0.19971,-0.49312,-0.29696,-0.14008,-0.24314,-0.91766,-0.58674,1.24132,-0.21619,-1.27607,-0.51668,-0.95963,-0.43511,-0.64196,-0.35375,0.63655,0.96308,1.58386,0
-0.58693,0.82132,-0.19971,-0.31546,-0.69701,-0.14964,-0.24314,-0.34671,-0.58674,1.24132,-0.60147,-1.27607,-0.51668,1.35929,0.66703,1.00562,0.03329,-0.55607,-0.45689,-0.6981,0
0.57388,0.82132,-0.19971,0.1731,0.66318,-0.08087,-0.10477,1.08066,0.29996,-0.71377,0.56572,0.81166,2.7528,0.58372,-0.66454,1.00562,0.03329,0.17206,0.96308,0.67107,1
-0.49763,0.82132,-0.19971,-0.35987,-0.65701,-0.14581,-0.19702,-0.48945,-0.58674,1.24132,-0.52215,-1.27607,-0.51668,1.29662,1.0869,1.00562,0.42033,-0.31894,-0.45689,-0.4445,0
1.5561,-0.74968,0.18041,-0.09339,1.02324,-0.15155,-0.05865,-0.20397,1.67926,-1.41958,0.67337,0.81166,0.30069,-0.95963,-0.87631,-0.64196,-0.35375,-0.25992,-0.1019,0.06255,1
-0.58693,-0.74968,-0.19971,-0.27104,-0.41697,-0.15155,-0.19702,-0.34671,-0.48822,-1.53045,-0.44283,0.81166,0.30069,-0.95963,0.66703,-0.64196,-0.35375,0.57378,-0.45689,-0.6981,1
-0.76551,-0.74968,-0.19971,-0.49312,-0.85704,-0.15155,-0.24314,-0.91766,-0.68526,1.24132,-0.55615,-1.27607,-0.51668,-0.95963,-1.85215,-0.64196,-0.35375,-0.93268,-0.81189,-1.45876,0
-0.49763,-0.74968,-0.19971,-0.35987,-0.01691,-0.14964,-0.19702,-0.63219,-0.58674,-0.83751,-0.16519,0.81166,-0.51668,-0.95963,0.03724,-0.64196,-0.35375,1.41071,0.96308,1.0768,1
0.39529,0.03582,1.32077,0.12869,0.46316,-0.0866,0.0336,0.36698,0.20143,-0.66427,0.39574,0.81166,0.30069,-0.5621,-0.98013,-0.64196,-0.35375,0.17463,0.25309,0.29653,1
-0.58693,-0.74968,-0.19971,1.28346,-0.77702,-0.14964,1.60182,-0.91766,-0.48822,1.24132,-0.65247,-1.27607,-0.51668,-0.95963,1.92663,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,1
-0.22976,0.82132,-0.19971,-0.18221,-0.33696,-0.14581,-0.19702,-0.06124,-0.29118,-1.53045,-0.40316,0.81166,0.30069,0.92864,-0.43511,1.00562,0.03329,-0.38868,-0.45689,-0.19105,0
-0.22976,0.03582,-0.19971,-0.18221,-0.65701,-0.13435,-0.10477,-0.06124,-0.09413,-0.60653,-0.45982,0.81166,1.93543,1.11171,-0.1727,1.00562,7.38709,-0.55607,-0.45689,-0.19105,0
0.75247,0.03582,-0.19971,0.61725,1.26327,0.04712,0.12585,1.50887,0.59552,-0.33017,1.06432,0.21516,0.30069,0.3247,-1.16725,1.00562,0.03329,0.45071,-0.1019,-0.29541,1
-0.49763,0.82132,-0.19971,-0.22663,-0.577,-0.15155,-0.19702,-0.20397,-0.3897,-1.53045,-0.49949,0.81166,-0.51668,1.21814,0.1632,-0.64196,-0.35375,-0.23525,-0.45689,-0.4445,1
1.19893,-0.74968,-0.19971,7.59032,0.02309,0.28973,8.15144,-0.77492,1.48222,1.24132,-0.53915,-1.27607,-0.51668,-0.95963,-0.87065,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,1
-0.22976,0.03582,-0.19971,-0.09339,-0.09693,-0.12289,-0.24314,0.36698,-0.29118,1.24132,-0.15386,-1.27607,-0.51668,0.69165,-0.90746,1.00562,0.42033,0.23901,-0.1019,0.06255,0
-0.58693,-0.74968,-0.19971,-0.35987,-0.73702,-0.15155,-0.19702,-0.63219,-0.48822,-1.53045,-0.59581,0.81166,0.30069,-0.95963,0.98193,-0.64196,-0.35375,-0.55607,-0.45689,-0.6981,0
-0.67622,0.03582,-0.19971,-0.40429,-0.69701,-0.15155,-0.19702,-0.77492,-0.58674,1.24132,-0.58447,-1.27607,-0.51668,1.42555,1.92663,-0.64196,-0.35375,0.15532,-0.81189,-1.45876,0
0.57388,0.82132,-0.19971,0.12869,0.54317,-0.04266,-0.05865,0.65245,0.29996,-0.42174,0.44106,0.39411,1.93543,0.68018,-0.9412,-0.64196,-0.35375,0.04373,1.31807,0.16402,0
-0.05117,2.39232,-0.19971,0.08427,-0.41697,-0.1057,-0.19702,0.93793,0.10291,-0.44154,-0.38617,0.81166,0.30069,1.13263,-1.01242,1.00562,0.03329,-0.52468,-0.45689,-0.12761,0
0.306,0.82132,-0.19971,0.61725,1.98338,-0.10952,-0.19702,2.65077,-0.19265,-0.52253,1.55159,0.81166,0.30069,0.89551,-0.82158,2.6532,0.80737,1.67573,-0.1019,-0.06418,0
-0.40834,-0.74968,-0.19971,-0.22663,-0.29696,-0.15155,-0.19702,-0.20397,-0.29118,-1.22248,-0.15386,0.81166,0.30069,-0.95963,-0.12021,-0.64196,-0.35375,0.80394,0.25309,0.44288,0
0.66317,1.60682,-0.19971,0.26193,0.30313,-0.01401,0.07973,1.08066,0.89109,-0.40326,0.1861,0.39411,-0.51668,0.68728,-1.02554,1.00562,0.03329,-0.25791,-0.45689,-0.2227,0
-0.22976,-0.74968,0.18041,-0.35987,-0.29696,-0.14581,-0.10477,-0.91766,-0.09413,-1.25327,-0.35217,0.81166,-0.51668,-0.95963,0.66703,-0.64196,-0.35375,-0.26314,-0.45689,-0.19105,1
0.03812,-0.74968,-0.19971,0.21752,1.14325,-0.1057,-0.19702,1.2234,-0.58674,-1.01074,0.69037,0.81166,-0.51668,0.23296,-0.27766,1.00562,1.19442,1.19683,2.73805,1.75287,0
-0.67622,1.60682,0.18041,-0.27104,-0.77702,-0.15155,-0.1509,-0.34671,-0.58674,1.24132,-0.60147,-0.23221,0.30069,1.42555,1.92663,-0.64196,-0.35375,-0.26314,-0.81189,-1.45876,0
-0.40834,0.82132,-0.19971,0.57283,0.22312,-0.1439,-0.1509,2.50804,-0.3897,-0.27655,0.22009,0.81166,1.11806,1.21814,0.35213,-0.64196,-0.35375,2.10117,0.25309,0.06255,0
0.48459,0.82132,0.18041,0.39517,0.42315,-0.04648,-0.10477,1.65161,0.39848,-0.43773,0.4014,0.81166,1.93543,0.77956,-1.07615,1.00562,0.42033,0.08358,0.96308,0.38856,0
-0.14046,0.03582,-0.19971,-0.00456,-0.01691,-0.11907,0.0336,-0.20397,-0.09413,-0.60653,-0.15386,0.81166,-0.51668,-0.06519,-0.43511,-0.64196,-0.35375,0.03576,-0.1019,0.06255,0
-0.58693,-0.74968,-0.19971,0.03986,-0.25695,-0.15155,-0.1509,0.50971,-0.48822,-1.53045,-0.26718,0.81166,1.93543,-0.95963,0.30715,-0.64196,-0.35375,1.78732,-0.45689,-0.6981,1
0.48459,-0.74968,-0.19971,-0.31546,0.46316,-0.07704,-0.24314,-0.34671,0.59552,-0.57099,0.64504,0.81166,-0.51668,-0.95963,-0.86386,-0.64196,-0.35375,0.33466,-0.45689,-0.15485,0
-0.31905,3.17782,-0.19971,0.12869,0.18311,-0.13244,-0.19702,1.08066,-0.29118,1.24132,-0.22752,-1.27607,-0.51668,1.26654,-0.4666,-0.64196,-0.35375,0.27249,-0.45689,-0.54597,0
-0.49763,-0.74968,-0.19971,-0.27104,-0.33696,-0.14581,-0.19702,-0.34671,-0.3897,1.24132,-0.33517,-1.27607,-0.51668,-0.95963,0.66703,-0.64196,-0.35375,0.60168,0.25309,0.5696,0
-0.58693,0.82132,-0.19971,-0.35987,-0.65701,-0.14964,-0.19702,-0.48945,-0.58674,1.24132,-0.56748,-1.27607,-0.51668,1.35929,0.66703,1.00562,0.42033,-0.30499,-0.45689,-0.6981,0
-0.58693,-0.74968,-0.19971,-0.40429,-0.73702,-0.14964,-0.24314,-0.63219,-0.48822,1.24132,-0.62414,-1.27607,-0.51668,-0.95963,0.98193,-0.64196,-0.35375,-0.72345,-0.45689,-0.6981,0
0.03812,1.60682,-0.19971,-0.00456,1.54331,-0.15155,-0.19702,0.65245,-0.58674,-0.54878,1.64225,0.4637,0.30069,1.02802,-0.75001,2.6532,1.19442,2.71259,-0.45689,-0.27549,0
-0.58693,1.60682,0.18041,-0.09339,-0.73702,-0.14964,-0.01252,-0.34671,-0.48822,1.24132,-0.63547,-1.27607,-0.51668,1.4123,0.98193,-0.64196,-0.35375,-0.80714,-0.45689,-0.6981,0
0.12742,-0.74968,-0.19971,-0.04897,0.26313,-0.15155,-0.01252,-0.20397,0.29996,-0.81184,0.10677,0.81166,0.30069,-0.95963,-0.88047,-0.64196,-0.35375,0.09674,-0.1019,-0.08958,0
-0.49763,0.03582,-0.19971,-0.22663,-0.53699,-0.14581,-0.10477,-0.34671,-0.58674,1.24132,-0.32384,-1.27607,-0.51668,1.16053,0.03724,1.00562,0.03329,0.65747,0.25309,0.5696,0
-0.58693,0.82132,-0.19971,-0.22663,-0.41697,-0.14964,-0.24314,-0.06124,-0.58674,1.24132,-0.44283,-1.27607,-0.51668,1.35929,0.66703,1.00562,0.42033,0.61563,-0.45689,-0.6981,0
-0.22976,0.03582,0.56053,0.12869,-0.01691,-0.14199,-0.01252,0.36698,-0.29118,-0.9761,-0.11987,0.81166,0.30069,0.79787,-0.4666,-0.64196,-0.35375,0.29481,-0.1019,0.31615,1
1.02034,0.03582,-0.19971,-0.04897,0.1031,0.18848,-0.05865,0.22424,0.89109,-0.43633,-0.01788,0.81166,0.30069,0.68831,-1.01542,1.00562,0.80737,-0.54351,-0.45689,-0.16565,0
-0.58693,0.03582,-0.19971,-0.35987,-0.53699,-0.14964,-0.1509,-0.77492,-0.58674,1.24132,-0.43716,-1.27607,-0.51668,1.28524,1.92663,-0.64196,-0.35375,0.65747,-0.45689,-0.6981,0
0.12742,-0.74968,-0.19971,-0.18221,0.1031,-0.09615,-0.1509,-0.20397,0.20143,-0.26775,-0.04054,0.81166,0.30069,-0.95963,-0.1727,-0.64196,-0.35375,-0.1376,0.60809,0.97533,1
0.57388,0.82132,-0.19971,-0.22663,0.42315,-0.03502,-0.19702,-0.20397,0.69404,-0.70552,0.28808,0.81166,-0.51668,1.2733,-0.4666,1.00562,0.80737,-0.09576,-0.1019,-0.03892,0
0.12742,-0.74968,-0.19971,-0.00456,-0.45698,-0.06558,0.12585,-0.34671,0.29996,1.24132,-0.60714,-1.27607,-0.51668,-0.95963,-0.88646,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.22976,1.60682,-0.19971,-0.22663,-0.37697,-0.12289,-0.24314,-0.06124,-0.19265,1.24132,-0.40883,-1.27607,-0.51668,1.37586,-0.71852,-0.64196,-0.35375,-0.38868,-0.45689,-0.95171,0
-0.40834,-0.74968,-0.19971,-0.22663,-0.69701,-0.14008,-0.05865,-0.63219,-0.29118,1.24132,-0.64113,-1.27607,-0.51668,-0.95963,0.22618,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.40834,0.82132,-0.19971,-0.1378,0.66318,-0.15155,-0.19702,0.22424,-0.48822,-0.76051,0.47506,0.81166,-0.51668,1.21814,0.03724,-0.64196,-0.35375,3.1264,-0.45689,-0.6981,0
-0.49763,0.82132,-0.19971,-0.1378,-0.37697,-0.14581,-0.24314,0.22424,-0.48822,1.24132,-0.44283,-1.27607,-0.51668,1.29662,0.66703,1.00562,0.03329,0.07163,-0.45689,-0.4445,0
-0.31905,0.82132,-0.19971,-0.31546,-0.45698,-0.13244,-0.19702,-0.34671,-0.3897,1.24132,-0.48815,-1.27607,-0.51668,1.07219,-0.08872,1.00562,0.03329,-0.49748,-0.45689,-0.24171,0
-0.40834,-0.74968,-0.19971,-0.4487,-0.37697,-0.15155,-0.19702,-0.91766,-0.29118,-1.06849,-0.36917,0.81166,-0.51668,-0.95963,0.50958,-0.64196,-0.35375,0.02978,-0.45689,-0.31778,0
-0.40834,-0.74968,-0.19971,-0.31546,-0.53699,-0.14008,-0.19702,-0.48945,-0.29118,1.24132,-0.55615,-1.27607,-0.51668,-0.95963,1.92663,-0.64196,-0.35375,-0.61884,-0.45689,-0.31778,0
-0.14046,-0.74968,-0.19971,0.75049,0.46316,-0.11907,-0.1509,2.93625,-0.3897,1.24132,0.35607,-1.27607,-0.51668,0.74407,-0.7725,1.00562,1.19442,1.13572,-0.45689,-0.58948,0
0.21671,0.82132,0.94065,-0.09339,0.34314,-0.08087,-0.10477,-0.06124,-0.29118,-0.60653,0.05578,0.81166,-0.51668,0.73308,-0.71852,1.00562,0.03329,-0.07293,-0.45689,-0.21402,1
1.73469,-0.74968,-0.19971,-0.1378,0.90322,0.42154,-0.10477,0.0815,1.97483,-0.26861,0.74136,0.81166,-0.51668,-0.95963,-1.33686,-0.64196,-0.35375,-0.31097,0.60809,0.27994,0
0.84176,0.03582,0.56053,0.39517,1.70334,0.02611,0.07973,1.36614,0.20143,-0.49783,1.47227,0.81166,0.30069,0.23296,-1.0964,1.00562,0.03329,0.70862,0.25309,-0.02204,1
-0.14046,0.03582,-0.19971,-0.40429,-0.49698,-0.13817,-0.24314,-0.63219,-0.09413,-0.72202,-0.44283,0.81166,0.30069,0.763,-0.66454,1.00562,0.03329,-0.574,-0.45689,-0.37209,0
5.93145,0.03582,0.18041,1.99409,5.98396,4.76361,0.44872,5.36278,5.32458,-0.24065,7.8918,0.81166,6.02229,-0.56678,-1.59045,1.00562,0.03329,0.64297,1.67307,0.61022,1
-0.31905,0.03582,-0.19971,-0.09339,-0.45698,-0.13244,-0.10477,-0.06124,-0.19265,1.24132,-0.49382,-1.27607,-0.51668,1.25102,-0.49179,1.00562,0.03329,-0.51422,-0.45689,-0.54597,0
3.52055,0.03582,0.18041,1.50554,4.10369,1.74345,-0.1509,5.22005,3.45266,-0.24285,4.00495,0.81166,2.7528,-0.86025,-1.49839,-0.64196,-0.35375,0.38373,1.31807,0.41123,0
-0.05117,-0.74968,-0.19971,-0.1378,0.42315,-0.12098,-0.24314,0.22424,0.00439,-0.73852,0.23709,0.81166,-0.51668,-0.95963,-0.83998,-0.64196,-0.35375,0.62609,-0.1019,0.06255,0
-0.14046,0.82132,-0.19971,0.03986,0.54317,-0.12289,-0.10477,0.50971,-0.3897,-0.22156,0.22009,-0.58016,0.30069,1.06416,-0.61055,1.00562,0.42033,0.8129,0.25309,0.49719,1
-0.31905,0.82132,-0.19971,0.26193,1.58332,-0.13626,-0.10477,1.36614,-0.3897,-0.49104,1.00766,0.81166,-0.51668,1.18703,-0.66454,1.00562,0.03329,3.90474,5.578,6.14778,0
-0.49763,2.39232,-0.19971,-0.35987,-0.617,-0.14581,-0.1509,-0.77492,-0.3897,0.54838,-0.56748,0.81166,-0.51668,1.42555,1.0869,-0.64196,-0.35375,-0.57002,-0.81189,-1.45876,0
-0.49763,1.60682,-0.19971,-0.40429,-0.49698,-0.15155,-0.19702,-0.77492,-0.3897,-0.83751,-0.47116,0.81166,0.30069,1.17448,0.03724,-0.64196,-0.35375,-0.12366,-0.45689,-0.4445,0
-0.31905,0.82132,-0.19971,-0.09339,-0.21694,-0.13626,-0.24314,0.36698,-0.3897,-0.83751,-0.18786,0.81166,-0.51668,1.18092,-0.34064,1.00562,0.42033,0.35618,-0.1019,0.36681,0
0.03812,-1.53518,-0.19971,-0.27104,0.1031,-0.15155,-0.19702,-0.34671,0.20143,-1.53045,0.54305,0.81166,-0.51668,-0.95963,-0.45261,-0.64196,-0.35375,0.95505,-0.45689,-0.10647,0
0.12742,0.03582,-0.19971,0.1731,0.30313,-0.13053,-0.10477,0.79519,-0.09413,-0.60653,0.36174,0.81166,2.7528,0.63049,-0.50859,1.00562,0.03329,0.45661,0.25309,0.21468,1
0.66317,-1.53518,-0.19971,0.26193,0.54317,0.0433,-0.05865,1.08066,0.29996,-0.3409,0.40707,0.81166,1.93543,-0.95963,-1.01242,-0.64196,-0.35375,-0.0696,0.25309,0.25271,0
-0.22976,-0.74968,-0.19971,-0.35987,-0.617,-0.12289,-0.10477,-0.91766,-0.09413,1.24132,-0.6298,-1.27607,-0.51668,-0.95963,0.24717,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.58693,1.60682,-0.19971,-0.35987,-0.69701,-0.14964,-0.1509,-0.77492,-0.48822,1.24132,-0.59581,0.81166,-0.51668,1.42555,1.29683,-0.64196,-0.35375,-0.55607,-0.81189,-1.45876,0
0.39529,0.82132,-0.19971,-0.09339,0.62318,-0.10188,-0.19702,0.22424,0.20143,-0.76051,0.61671,0.81166,1.11806,0.55098,-0.68945,1.00562,0.03329,0.41927,2.02806,0.64764,1
2.62762,0.03582,-0.19971,0.43959,1.86336,1.0462,-0.10477,1.79435,3.05857,-0.38803,1.18331,0.81166,5.20492,-0.715,-1.45439,-0.64196,-0.35375,-0.316,-0.1019,0.10256,1
0.48459,0.82132,-0.19971,-0.00456,0.42315,-0.01592,-0.05865,0.36698,0.59552,-1.21063,0.30508,0.81166,-0.51668,0.81657,-0.82648,2.6532,2.35554,-0.00011,0.60809,0.60581,0
0.39529,0.03582,-0.19971,0.08427,0.90322,-0.04839,-0.19702,0.79519,-0.29118,-0.54878,0.59405,0.81166,0.30069,0.43172,-0.69753,1.00562,0.03329,0.38708,0.25309,0.29653,1
-0.40834,0.82132,-0.19971,-0.35987,0.02309,-0.15155,-0.19702,-0.48945,-0.48822,-1.06849,-0.17653,0.81166,-0.51668,1.23725,-0.19894,2.6532,0.80737,0.76209,0.25309,0.44288,0
-0.40834,-1.53518,-0.19971,-0.04897,-0.17694,-0.14773,-0.19702,0.36698,-0.3897,-0.60653,-0.26151,0.81166,1.11806,-0.95963,1.29683,-0.64196,-0.35375,0.4064,-0.45689,-0.6981,0
-0.22976,-0.74968,1.32077,-0.27104,-0.577,-0.13435,-0.01252,-0.91766,-0.19265,-0.69892,-0.53348,0.81166,-0.51668,-0.95963,0.03724,-0.64196,-0.35375,-0.7095,-0.45689,-0.4445,0
-0.05117,0.03582,-0.19971,0.03986,-0.25695,-0.10952,-0.10477,0.65245,0.10291,-1.13448,-0.32384,0.81166,-0.51668,1.01431,-0.70502,-0.64196,-0.35375,-0.39914,-0.45689,-0.50794,0
-0.05117,-1.53518,0.56053,0.21752,0.86321,-0.09806,-0.1509,1.08066,-0.48822,1.24132,0.51472,-1.27607,-0.51668,-0.95963,-0.43511,-0.64196,-0.35375,1.15963,-0.1019,0.06255,0
-0.31905,-0.74968,-0.19971,-0.04897,0.22312,-0.15155,-0.01252,-0.06124,-0.19265,-1.18398,-0.02921,0.81166,0.30069,-0.95963,-0.18949,-0.64196,-0.35375,0.8416,0.25309,0.36681,0
-0.40834,-0.74968,-0.19971,-0.09339,-0.33696,-0.14008,-0.24314,0.36698,-0.3897,1.24132,-0.35784,-1.27607,-0.51668,-0.95963,-0.90746,-0.64196,-0.35375,0.11347,-0.45689,-0.31778,0
-0.31905,0.03582,0.18041,-0.27104,-0.53699,-0.13626,-0.10477,-0.63219,-0.29118,-0.49104,-0.49949,0.81166,-0.51668,0.87512,0.35213,-0.64196,-0.35375,-0.5477,-0.45689,-0.54597,0
-0.49763,0.03582,-0.19971,-0.4487,-0.65701,-0.14581,-0.24314,-0.77492,-0.3897,1.24132,-0.59581,-1.27607,-0.51668,1.32185,0.66703,1.00562,0.42033,-0.68161,-0.45689,-0.95171,0
-0.14046,0.03582,-0.19971,-0.09339,-0.53699,-0.12289,-0.10477,0.22424,0.00439,-0.60653,-0.4145,0.81166,1.93543,1.0586,-0.50259,1.00562,7.38709,-0.52618,-0.45689,-0.15485,0
-0.49763,0.03582,-0.19971,-0.1378,-0.577,-0.14581,-0.19702,0.0815,-0.58674,-0.14456,-0.56748,0.81166,-0.51668,1.1274,0.98193,1.00562,0.03329,-0.57002,-0.45689,-0.95171,0
-0.58693,-0.74968,-0.19971,-0.4487,-0.77702,-0.14964,-0.19702,-0.91766,-0.48822,1.24132,-0.65247,-1.27607,-0.51668,-0.95963,1.92663,-0.64196,-0.35375,-0.93268,-0.45689,0.06255,0
-0.40834,-0.74968,-0.19971,-0.18221,-0.17694,-0.15155,-0.19702,-0.06124,-0.29118,-1.06849,-0.24452,0.81166,-0.51668,-0.95963,-0.27766,-0.64196,-0.35375,0.51101,-0.45689,-0.6981,0
1.5561,0.03582,-0.19971,0.26193,1.30328,0.40053,-0.19702,1.36614,1.77779,-0.3178,0.91701,0.81166,1.11806,-0.18606,-1.33686,-0.64196,-0.35375,-0.14404,0.25309,0.23811,0
-0.40834,-1.53518,-0.19971,-0.04897,-0.13693,-0.1439,-0.19702,0.36698,-0.3897,-0.60653,-0.20486,0.81166,-0.51668,-0.95963,-0.19894,-0.64196,-0.35375,0.65747,1.31807,1.96418,0
