$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,<$Defective
-0.60924,-0.27135,-0.80274,-0.39677,-0.40737,0.0472,-0.27595,-0.08899,0.09339,0.96062,-0.44469,-1.36572,-0.24738,-0.34972,-0.27571,-0.38104,1.86241,-0.09353,-0.46325,-0.28707,-0.30366,-0.34733,-0.00378,-0.28707,-0.30767,-0.82215,0.00717,0.04046,-0.2309,-0.08059,-0.23392,-0.41152,-0.15151,-0.5699,-0.42254,-0.39559,-0.42076,0
0.81296,-0.58602,1.619,-0.39677,0.11983,-0.44701,-0.57599,-0.66589,-0.43954,-0.90062,-0.44469,0.99129,-0.39281,-0.34972,-0.27571,-0.42585,-0.74437,0.14683,-0.81196,-0.30645,-0.3537,-0.42906,1.83229,-0.30645,-0.36252,1.22915,-0.44738,-0.43819,-0.32496,-0.75231,-0.41594,-0.42114,-0.20023,-0.87227,-0.12141,1.06228,-0.4604,0
-0.60924,-0.58602,-0.80274,-0.39677,-0.5128,-0.44701,-0.57599,0.51828,-0.43954,-0.90062,-0.44469,0.99129,-0.64732,-0.34972,-0.27571,-0.73947,0.12456,-0.305,-0.90214,-0.3115,-0.45379,-0.56918,4.66985,-0.3115,-0.44709,1.22915,-0.44738,-0.43819,-0.65418,0.00897,-0.52795,-0.57504,-0.58992,-1.32582,-0.66345,-0.82432,-0.7379,0
-0.71082,-0.58602,-0.45678,-0.39677,-0.5128,-0.44701,-0.57599,-0.39262,-0.43954,-0.90062,-0.44469,0.99129,-0.61096,-0.34972,-0.27571,-0.60506,0.99348,-0.20558,-0.81196,-0.30994,-0.42877,-0.52832,1.83229,-0.30994,-0.42329,1.22915,-0.44738,-0.43819,-0.60715,-0.12538,-0.48594,-0.53656,-0.44379,-0.87227,-0.64338,-0.82432,-0.61897,0
-0.71082,-0.42868,-0.80274,-0.39677,-0.5128,-0.44701,-0.42597,2.03645,-0.43954,-0.90062,-0.44469,-0.76767,-0.46553,-0.34972,-0.27571,-0.82908,-0.74437,-0.38236,-0.99232,-0.3117,-0.45379,-0.59254,-0.92181,-0.3117,-0.45377,-0.30167,-0.44738,-0.43819,-0.46606,-0.79709,-0.54195,-0.60389,-0.63863,-1.77937,0.92254,-0.82432,-0.81719,0
-0.60924,0.51534,1.27304,-0.39677,-0.5128,-0.44701,0.47412,0.3361,-0.43954,-0.90062,0.97714,0.56914,0.62522,-0.34972,-0.27571,-0.02262,-0.74437,0.11127,0.02975,-0.15464,0.02164,0.12558,-0.42107,-0.15464,0.0285,-1.43448,-0.44738,-0.43819,0.6627,0.54634,-0.06591,0.25217,-0.00538,0.18603,-0.26194,-0.82432,-0.10362,0
-0.71082,0.83001,-0.80274,-0.39677,-0.5128,-0.44701,0.02408,2.03645,-0.43954,-0.90062,-0.44469,-1.82305,0.66158,0.44906,-0.27571,-0.82908,-0.74437,-0.38236,-0.99232,-0.3117,-0.45379,-0.59254,-0.92181,-0.3117,-0.45377,0.61682,-0.44738,-0.43819,0.61567,-0.70753,-0.54195,-0.60389,-0.63863,-1.77937,1.94641,-0.82432,-0.81719,0
0.40662,0.04333,-0.80274,-0.39677,0.01439,0.54141,0.02408,-0.30153,0.62632,0.96062,-0.44469,-1.82305,-0.02923,-0.34972,-0.27571,0.1566,-0.74437,-0.1256,0.99652,-0.00241,0.04666,0.08471,-0.67144,-0.0024,0.03434,-1.22016,0.46172,0.51912,-0.04277,-0.39406,0.06011,0.09827,-0.00538,1.24432,0.11951,0.04917,0.05495,0
-0.40606,-0.58602,-0.45678,-0.39677,-0.5128,-0.44701,-0.57599,-0.2408,-0.43954,-0.90062,-0.44469,0.99129,-0.61096,-0.34972,-0.27571,-0.64986,-0.74437,-0.21937,-0.87208,-0.31098,-0.42877,-0.54583,3.25107,-0.31098,-0.43503,1.22915,-0.44738,-0.43819,-0.60715,-0.39406,-0.49994,-0.5558,-0.4925,-1.17464,-0.58315,-0.82432,-0.65862,0
-0.60924,-0.27135,-0.11081,-0.39677,-0.5128,-0.44701,-0.27595,0.51828,-0.43954,-0.90062,-0.20772,-0.16962,-0.28373,-0.34972,-0.27571,-0.56026,0.12456,-0.13127,-0.73981,-0.30682,-0.40375,-0.46993,1.08117,-0.30682,-0.39317,-0.82215,-0.44738,-0.43819,-0.27793,0.81503,-0.44394,-0.46923,-0.39507,-0.87227,-0.60323,-0.82432,-0.57933,0
0.20345,0.20066,0.92708,-0.39677,0.01439,0.66497,0.17409,-0.51407,0.62632,0.96062,0.02926,-0.76767,0.298,0.1828,-0.27571,0.82865,-0.74437,0.09138,0.41333,-0.02644,0.17178,0.21899,-0.58798,-0.02644,0.18301,-0.30167,0.68899,0.63878,0.33348,-0.39406,0.35413,0.11751,0.62787,1.09313,0.30019,-0.26306,0.64959,0
0.10186,-0.42868,-0.80274,-0.20864,0.22527,-0.19991,-0.42597,-0.60516,-0.17308,0.96062,-0.44469,-0.76767,-0.42917,-0.34972,-0.27571,-0.15703,0.12456,-0.08221,-0.2408,-0.26005,-0.22859,-0.23056,-0.25415,-0.26005,-0.2381,-0.30167,-0.2201,-0.19886,-0.41903,-0.61797,-0.19192,-0.248,-0.20023,-0.41871,-0.10133,0.81607,-0.1829,1
1.11772,-0.11401,-0.45678,0.35574,2.33405,0.17075,-0.12594,-0.48371,0.09339,0.96062,-0.20772,-0.76767,-0.24738,0.1828,-0.27571,0.02219,0.99348,0.00081,0.28106,-0.1225,0.02164,0.04384,-0.50452,-0.1225,0.01261,0.46374,0.23444,0.16013,-0.27793,-0.61797,0.0181,0.0598,0.18947,0.94195,0.6214,2.09991,0.09459,0
-0.60924,-0.42868,-0.80274,-0.39677,-0.5128,-0.44701,-0.42597,-0.11935,-0.43954,-0.90062,-0.44469,-0.76767,-0.46553,-0.34972,-0.27571,-0.51545,0.99348,-0.25319,-0.57147,-0.30473,-0.40375,-0.48745,0.2466,-0.30473,-0.40182,-0.30167,-0.44738,-0.43819,-0.46606,0.09853,-0.42994,-0.50771,-0.44379,-0.72108,-0.58315,-0.82432,-0.53969,0
-0.40606,-0.27135,-0.45678,0.35574,-0.5128,0.0472,-0.27595,-0.18008,0.09339,0.96062,-0.20772,-0.16962,-0.35645,-0.34972,-0.27571,-0.51545,0.12456,-0.07974,-0.69171,-0.30337,-0.37873,-0.44658,0.74734,-0.30337,-0.36681,-0.82215,0.00717,0.04046,-0.37199,-0.03581,-0.40194,-0.45961,-0.20023,-0.41871,-0.44262,0.8906,-0.38112,1
-0.40606,-0.42868,-0.80274,-0.39677,-0.5128,-0.19991,-0.42597,0.0021,-0.17308,0.96062,-0.44469,-0.76767,-0.46553,-0.34972,-0.27571,-0.56026,-0.74437,-0.25377,-0.63159,-0.3066,-0.40375,-0.49912,0.49697,-0.3066,-0.40943,-0.30167,-0.2201,-0.19886,-0.46606,-0.08059,-0.42994,-0.52694,-0.44379,-0.87227,-0.543,-0.82432,-0.57933,0
-0.40606,0.83001,3.34882,-0.39677,0.01439,-0.44701,0.77416,-0.2408,-0.43954,-0.90062,1.21411,0.28771,1.57054,0.1828,-0.27571,0.96306,0.99348,0.27818,1.35424,0.79636,1.02256,1.08307,-0.67144,0.79636,1.02811,-0.914,-0.44738,-0.43819,1.79145,0.00897,1.32022,0.87739,1.60211,2.30261,0.21988,-0.30032,0.76852,0
0.91455,-0.42868,4.04074,1.86076,0.75246,-0.19991,-0.42597,-0.69625,-0.17308,0.96062,-0.20772,0.99129,0.00713,-0.34972,-0.27571,-0.42585,-0.74437,0.45032,-0.5883,-0.2703,-0.1285,-0.1605,0.33005,-0.2703,-0.1322,-0.30167,-0.2201,-0.19886,0.14535,-0.70753,-0.14991,-0.16143,0.57916,0.03484,0.26004,2.60599,0.01531,1
-0.40606,-0.11401,0.23515,-0.39677,-0.5128,0.29431,-0.12594,0.51828,0.35986,0.96062,0.02926,0.11181,-0.10194,-0.34972,-0.27571,-0.47065,-0.74437,-0.09208,-0.37848,-0.27834,-0.27863,-0.30646,-0.08724,-0.27834,-0.28332,-1.06708,0.23444,0.27979,-0.0898,0.18809,-0.35993,-0.25762,-0.29765,-0.11634,-0.42254,-0.82432,-0.50005,0
-0.71082,0.20066,-0.11081,-0.39677,-0.5128,-0.44701,0.17409,2.03645,-0.43954,-0.90062,-0.20772,-1.36572,0.11621,0.98158,3.62703,-0.82908,0.99348,-0.38236,-0.99232,-0.3117,-0.45379,-0.59254,-0.92181,-0.3117,-0.45377,1.22915,-0.44738,-0.43819,0.09832,1.03894,-0.54195,-0.60389,-0.63863,-1.77937,-0.48277,-0.82432,-0.81719,0
-0.20289,-0.58602,-0.45678,-0.02052,-0.5128,-0.44701,-0.57599,-0.66589,-0.43954,-0.90062,-0.44469,0.99129,-0.61096,-0.34972,-0.27571,-0.51545,1.86241,-0.0973,-0.66165,-0.3022,-0.3537,-0.4349,0.58043,-0.3022,-0.36368,1.22915,-0.44738,-0.43819,-0.60715,-0.66275,-0.38793,-0.44999,-0.24894,-0.5699,-0.38239,0.22368,-0.4604,0
-0.71082,-0.58602,-0.80274,-0.39677,-0.5128,-0.44701,-0.57599,2.03645,-0.43954,-0.90062,-0.44469,0.99129,-0.64732,-0.34972,-0.27571,-0.82908,-0.74437,-0.38236,-0.99232,-0.3117,-0.45379,-0.5867,-0.92181,-0.3117,-0.45377,1.22915,-0.44738,-0.43819,-0.65418,3.59147,-0.54195,-0.59427,-0.63863,-1.62819,-0.74376,-0.82432,-0.81719,0
-0.60924,0.04333,-0.11081,-0.39677,-0.5128,-0.44701,0.02408,0.51828,-0.43954,-0.90062,0.26623,0.28771,0.07985,-0.34972,-0.27571,-0.38104,-0.74437,-0.12822,-0.14039,-0.25555,-0.25361,-0.23056,-0.33761,-0.25555,-0.2469,-1.22016,-0.44738,-0.43819,0.09832,0.412,-0.30393,-0.17105,-0.34636,-0.26753,-0.42254,-0.82432,-0.42076,0
-0.20289,-0.58602,-0.45678,-0.39677,-0.40737,-0.44701,-0.57599,-0.48371,-0.43954,-0.90062,-0.44469,0.99129,-0.61096,-0.34972,-0.27571,-0.56026,0.12456,-0.14578,-0.74703,-0.30735,-0.40375,-0.48745,1.08117,-0.30735,-0.3982,1.22915,-0.44738,-0.43819,-0.60715,-0.57319,-0.44394,-0.49809,-0.34636,-0.72108,-0.48277,-0.15034,-0.57933,0
-0.71082,-0.58602,-0.80274,-0.39677,-0.5128,-0.44701,-0.57599,2.03645,-0.43954,-0.90062,-0.44469,0.99129,-0.64732,-0.34972,-0.27571,-0.82908,-0.74437,-0.38236,-0.99232,-0.3117,-0.45379,-0.58086,-0.92181,-0.3117,-0.4521,1.22915,-0.44738,-0.43819,-0.65418,3.59147,-0.54195,-0.58466,-0.63863,-1.477,-0.74376,-0.82432,-0.81719,0
1.42248,0.67268,-0.11081,0.35574,0.43615,0.91207,0.77416,-0.21044,0.89279,0.96062,-0.20772,-1.82305,0.47979,-0.34972,-0.27571,0.73904,-0.74437,-0.04403,0.81795,0.02594,0.12173,0.17229,-0.67144,0.02594,0.13168,-1.52633,0.91627,0.87811,0.38051,-0.25972,0.18612,0.15598,0.28689,1.54669,0.66155,0.4529,0.72887,0
-0.40606,-0.27135,-0.80274,-0.02052,0.01439,0.0472,-0.27595,0.15392,0.09339,0.96062,-0.44469,-1.36572,-0.32009,-0.34972,-0.27571,-0.56026,1.86241,-0.22053,-0.21074,-0.28158,-0.32868,-0.39987,-0.25415,-0.28159,-0.33286,-0.82215,0.00717,0.04046,-0.32496,-0.21494,-0.35993,-0.41152,-0.29765,0.33721,-0.36232,1.71551,-0.50005,1
-0.71082,-0.42868,-0.80274,-0.39677,-0.5128,-0.19991,-0.42597,1.03446,-0.17308,0.96062,-0.44469,-0.76767,-0.50188,-0.34972,-0.27571,-0.69467,1.86241,-0.21705,-0.7819,-0.30947,-0.42877,-0.52248,1.49846,-0.30947,-0.42052,-0.30167,-0.2201,-0.19886,-0.51309,0.90459,-0.49994,-0.51733,-0.4925,-0.72108,-0.66345,-0.82432,-0.69826,0
0.20345,-0.42868,0.23515,1.48451,0.01439,-0.19991,-0.42597,-0.78734,-0.17308,0.96062,-0.20772,0.99129,-0.35645,-0.34972,-0.27571,0.06699,-0.74437,0.05931,0.04117,-0.16804,-0.0284,0.04968,-0.42107,-0.16804,-0.01747,-0.30167,-0.2201,-0.19886,-0.32496,-0.70753,0.15811,-0.02677,0.14076,-0.11634,0.15966,1.19717,0.37209,1
-0.60924,0.90868,0.92708,-0.02052,-0.19649,-0.44701,1.07419,-0.14971,-0.43954,-0.90062,1.45108,0.11181,1.13424,1.24784,-0.27571,1.00786,0.99348,0.06642,1.73482,0.70476,0.72228,0.8437,-0.7549,0.70476,0.71599,-0.05674,-0.44738,-0.43819,1.13301,0.23287,0.63416,0.95434,0.57916,2.30261,0.19981,-0.31164,0.88744,0
0.50821,-0.58602,0.92708,0.16761,0.01439,-0.44701,-0.57599,-0.69625,-0.43954,-0.90062,-0.44469,0.99129,-0.39281,-0.34972,-0.27571,-0.51545,-0.74437,0.1014,-0.66767,-0.29616,-0.30366,-0.32981,0.66388,-0.29616,-0.30362,1.22915,-0.44738,-0.43819,-0.32496,-0.75231,-0.28993,-0.34419,-0.15151,-0.87227,-0.18163,1.69099,-0.42076,1
0.81296,-0.27135,0.58111,-0.39677,-0.19649,-0.07635,-0.27595,-0.30153,-0.17308,1.89125,0.02926,0.99129,-0.10194,-0.34972,-0.27571,-0.24663,-0.74437,0.12927,-0.18549,-0.21022,-0.05343,-0.04957,-0.33761,-0.21022,-0.0591,-0.82215,0.00717,-0.0792,-0.04277,-0.48363,-0.06591,-0.03639,0.28689,0.48839,-0.10133,0.06002,-0.30183,0
0.81296,-0.58602,1.96497,1.10825,0.33071,-0.44701,-0.57599,-0.84807,-0.43954,-0.90062,-0.44469,0.99129,-0.28373,-0.34972,-0.27571,-0.33624,0.99348,1.33076,-0.80054,-0.29251,-0.1285,-0.1605,1.66537,-0.29251,-0.13973,1.22915,-0.44738,-0.43819,-0.18387,-0.84188,-0.0239,-0.248,0.77401,-1.02345,1.92633,1.97067,-0.06398,0
3.3526,0.98735,1.27304,2.42515,7.71144,1.65339,0.92417,-0.51407,1.42572,0.96062,0.74017,-0.59177,0.84337,1.78036,-0.27571,1.5007,-0.74437,0.39169,0.95443,0.58152,0.99754,1.13562,-0.67144,0.58153,0.98645,0.67806,1.82536,1.59609,0.80379,-0.61797,1.01219,1.17557,1.11499,1.3955,3.17104,2.20084,1.83886,0
-0.20289,-0.27135,-0.80274,0.16761,-0.40737,0.0472,-0.27595,-0.5748,0.09339,0.96062,-0.44469,-1.36572,-0.32009,-0.34972,-0.27571,0.02219,0.12456,-0.14578,0.41032,-0.1698,-0.1285,-0.10795,-0.58798,-0.1698,-0.13633,-0.82215,0.00717,0.04046,-0.32496,-0.43884,-0.14991,-0.07486,-0.20023,0.48839,-0.16156,-0.00412,0.05495,0
0.71138,-0.58602,-0.45678,9.95026,-0.5128,-0.44701,-0.57599,-0.99989,-0.43954,-0.90062,-0.44469,0.99129,6.44255,-0.34972,-0.27571,6.11544,-0.74437,32.22144,-0.2907,4.57877,21.41628,15.94754,-0.17069,4.57877,21.41765,1.22915,-0.44738,-0.43819,8.51695,-0.88666,19.1018,13.15085,28.63717,-0.26753,3.77331,0.41093,7.50775,1
-0.60924,-0.11401,-0.45678,-0.39677,-0.5128,-0.44701,-0.12594,1.03446,-0.43954,-0.90062,-0.20772,-0.76767,-0.17466,0.44906,3.62703,-0.56026,0.12456,-0.22721,-0.45123,-0.29786,-0.37873,-0.44074,-0.00378,-0.29786,-0.37351,1.22915,-0.44738,-0.43819,-0.18387,1.35241,-0.42994,-0.43076,-0.44379,-0.41871,-0.60323,-0.82432,-0.57933,0
1.93041,-0.27135,-0.45678,1.48451,0.22527,0.0472,-0.27595,-0.81771,0.09339,0.96062,-0.44469,-1.36572,-0.06558,-0.34972,-0.27571,0.87345,-0.74437,0.05437,1.60916,0.58852,0.62219,1.02469,-0.7549,0.58851,0.63233,-0.82215,0.00717,0.04046,0.00426,-0.70753,1.1102,0.92548,0.09204,-0.11634,0.90246,0.63355,1.08566,1
-0.10131,-0.27135,0.58111,-0.39677,0.8579,-0.07635,-0.27595,-0.2408,-0.17308,1.89125,-0.44469,-1.36572,-0.28373,-0.34972,-0.27571,-0.29144,0.12456,-0.10166,-0.2907,-0.26963,-0.25361,-0.3123,-0.17069,-0.26963,-0.26556,-0.82215,0.00717,-0.0792,-0.27793,-0.48363,-0.26192,-0.33457,-0.05409,0.33721,-0.10133,1.62826,-0.34148,0
-0.60924,-0.27135,-0.11081,-0.39677,-0.5128,-0.07635,-0.27595,-0.30153,-0.17308,1.89125,-0.20772,-0.16962,-0.35645,0.1828,3.62703,-0.24663,-0.74437,-0.09004,-0.36104,-0.2762,-0.27863,-0.32981,-0.08724,-0.2762,-0.27733,1.22915,0.00717,-0.0792,-0.37199,-0.03581,-0.28993,-0.34419,-0.05409,0.33721,-0.44262,-0.82432,-0.30183,0
0.50821,-0.27135,-0.11081,-0.39677,0.8579,0.0472,-0.27595,-0.18008,0.09339,0.96062,-0.44469,-1.36572,-0.28373,-0.34972,-0.27571,-0.33624,-0.74437,0.01925,-0.59913,-0.29279,-0.30366,-0.359,0.33005,-0.29279,-0.30283,-0.82215,0.00717,0.04046,-0.27793,-0.52841,-0.30393,-0.38266,-0.00538,-0.26753,-0.02103,1.7306,-0.38112,0
-0.50765,10.58492,1.96497,-0.39677,-0.5128,-0.44701,10.07513,2.82589,-0.43954,-0.90062,16.14327,0.95611,7.35151,18.02224,-0.27571,1.72471,-0.74437,0.9933,0.88769,1.1696,2.02348,2.22155,-0.67144,1.16961,2.01885,1.1373,-0.44738,-0.43819,6.35351,4.39753,2.46832,1.9643,2.04052,0.63958,0.46079,-0.82432,1.44244,0
0.81296,1.93137,3.34882,-0.02052,4.65371,3.38314,-0.57599,-0.96952,3.55746,0.96062,-0.44469,0.99129,2.18863,-0.34972,-0.27571,3.29283,0.12456,0.69649,1.12638,1.16379,1.7232,1.8946,-0.67144,1.16379,1.73157,1.22915,3.18901,3.27138,2.26177,-0.84188,1.65625,1.98354,1.74825,1.54669,2.4483,0.85758,2.90921,0
-0.40606,-0.58602,-0.45678,-0.39677,-0.30193,-0.44701,-0.57599,0.0021,-0.43954,-0.90062,-0.44469,0.99129,-0.61096,-0.34972,-0.27571,-0.69467,-0.74437,-0.2558,-0.75184,-0.30947,-0.42877,-0.52832,1.16463,-0.30947,-0.42468,1.22915,-0.44738,-0.43819,-0.60715,-0.43884,-0.48594,-0.53656,-0.4925,-0.87227,-0.56307,1.06228,-0.69826,0
4.67322,1.45936,-0.11081,1.86076,1.80686,2.27116,1.37422,-0.48371,1.95866,0.96062,1.21411,-0.52142,1.31603,1.5141,-0.27571,2.39676,-0.74437,0.23479,2.7593,2.3338,1.74823,2.04056,-0.7549,2.3338,1.75933,-0.08736,2.50719,2.1944,1.27411,-0.48363,2.00628,1.98354,1.06628,1.84906,2.46838,0.68873,2.51279,0
-0.50765,1.14469,-0.80274,0.732,-0.5128,2.02405,1.07419,-0.18008,1.95866,0.96062,-0.44469,-2.2452,1.06152,0.98158,-0.27571,0.91825,5.33812,0.0686,1.11856,0.30039,0.44703,0.60433,-0.67144,0.30039,0.45631,-0.30167,2.05264,1.95508,1.03895,0.09853,0.78817,0.45416,0.48174,0.79076,0.34034,-0.19561,0.96673,0
-0.60924,-0.27135,-0.45678,-0.39677,-0.5128,-0.44701,-0.27595,0.15392,-0.43954,-0.90062,-0.20772,-0.16962,-0.35645,-0.34972,-0.27571,-0.47065,-0.74437,-0.26233,0.01773,-0.27439,-0.32868,-0.39403,-0.42107,-0.27439,-0.33784,-0.82215,-0.44738,-0.43819,-0.37199,0.23287,-0.34593,-0.41152,-0.39507,0.03484,-0.52292,-0.82432,-0.50005,0
2.33675,0.98735,1.619,1.29638,2.33405,2.02405,0.92417,-0.33189,2.22513,0.96062,0.5032,-0.94357,1.09788,1.24784,-0.27571,1.05266,1.86241,0.16613,0.81134,0.23173,0.49708,0.65103,-0.67144,0.23173,0.49182,0.12696,1.82536,1.95508,1.13301,-0.43884,0.71816,0.57921,0.53045,0.63958,1.46459,1.35234,1.20458,0
0.10186,-0.58602,0.58111,-0.20864,-0.09105,-0.44701,-0.57599,-0.48371,-0.43954,-0.90062,-0.44469,0.99129,-0.50188,-0.34972,-0.27571,-0.60506,-0.74437,-0.05579,-0.87208,-0.31026,-0.40375,-0.50496,3.25107,-0.31026,-0.41623,1.22915,-0.44738,-0.43819,-0.46606,-0.66275,-0.48594,-0.49809,-0.44379,-1.17464,-0.36232,1.53393,-0.57933,1
-0.71082,-0.27135,-0.45678,-0.39677,-0.5128,-0.44701,-0.27595,2.03645,-0.43954,-0.90062,-0.44469,-1.36572,-0.28373,-0.34972,-0.27571,-0.82908,0.12456,-0.38236,-0.99232,-0.3117,-0.45379,-0.59254,-0.92181,-0.3117,-0.45377,-0.82215,-0.44738,-0.43819,-0.27793,0.14331,-0.54195,-0.60389,-0.63863,-1.77937,-0.50285,-0.82432,-0.81719,0
-0.30448,-0.58602,-0.80274,-0.39677,-0.5128,-0.44701,-0.57599,-0.60516,-0.43954,-0.90062,-0.44469,0.99129,-0.64732,-0.34972,-0.27571,-0.47065,0.12456,-0.11269,-0.33098,-0.27578,-0.27863,-0.25975,-0.17069,-0.27578,-0.28331,1.22915,-0.44738,-0.43819,-0.65418,-0.57319,-0.23392,-0.26724,-0.34636,-0.87227,-0.48277,-0.82432,-0.50005,0
-0.40606,2.24605,0.23515,-0.39677,-0.5128,-0.44701,2.1243,0.60937,-0.43954,-0.90062,0.74017,-1.4009,1.78869,2.31289,-0.27571,0.78384,1.86241,0.04741,1.64403,0.59782,0.62219,0.75029,-0.7549,0.59782,0.62905,-0.05674,-0.44738,-0.43819,1.65036,1.26284,0.78817,0.69463,0.62787,1.84906,0.0392,-0.82432,0.60995,0
1.32089,-0.27135,3.00286,0.35574,0.54159,0.0472,-0.27595,-0.5748,0.09339,0.96062,-0.20772,-0.16962,0.04349,-0.34972,-0.27571,-0.02262,-0.74437,0.19298,-0.33098,-0.23506,-0.07845,-0.09628,-0.17069,-0.23506,-0.09008,-0.82215,0.00717,0.04046,0.14535,-0.61797,-0.07991,-0.10372,0.38432,0.33721,0.32026,1.23914,0.05495,1
3.3526,0.20066,-0.11081,1.48451,2.33405,0.66497,0.17409,-0.63553,0.62632,0.96062,0.5032,0.39325,0.15257,0.98158,3.62703,1.05266,0.12456,0.10604,0.85222,0.19451,0.39699,0.5401,-0.67144,0.19451,0.40747,1.22915,0.68899,0.63878,0.14535,-0.66275,0.50815,0.54073,0.43303,0.94195,1.64527,1.38488,1.24423,0
-0.30448,-0.42868,-0.45678,-0.20864,-0.5128,-0.19991,-0.42597,-0.48371,-0.17308,0.96062,-0.44469,-0.76767,-0.46553,-0.34972,-0.27571,-0.33624,0.99348,-0.0108,-0.59913,-0.29421,-0.30366,-0.37652,0.33005,-0.29421,-0.31415,-0.30167,-0.2201,-0.19886,-0.46606,-0.39406,-0.30393,-0.41152,-0.00538,-0.26753,-0.40247,-0.43144,-0.34148,0
0.10186,-0.58602,-0.80274,0.35574,-0.40737,-0.44701,-0.57599,-0.84807,-0.43954,-0.90062,-0.44469,0.99129,-0.64732,-0.34972,-0.27571,-0.02262,-0.74437,-0.12299,0.72597,-0.07845,-0.0284,0.21316,-0.67144,-0.07845,-0.02779,1.22915,-0.44738,-0.43819,-0.65418,-0.75231,0.14411,0.25217,-0.34636,-0.72108,-0.10133,0.20104,0.05495,1
-0.71082,-0.58602,0.23515,-0.39677,-0.5128,-0.44701,-0.57599,-0.48371,-0.43954,-0.90062,-0.44469,0.99129,-0.53824,-0.34972,-0.27571,-0.56026,-0.74437,-0.15942,-0.73981,-0.30736,-0.40375,-0.48745,1.08117,-0.30736,-0.39994,1.22915,-0.44738,-0.43819,-0.51309,-0.3045,-0.45794,-0.48847,-0.39507,-0.72108,-0.60323,-0.82432,-0.57933,0
-0.20289,-0.58602,-0.11081,-0.39677,0.43615,-0.44701,-0.57599,-0.2408,-0.43954,-0.90062,-0.44469,0.99129,-0.5746,-0.34972,-0.27571,-0.64986,-0.74437,-0.11399,-0.7819,-0.30808,-0.40375,-0.49329,1.49846,-0.30807,-0.39977,1.22915,-0.44738,-0.43819,-0.56012,-0.66275,-0.44394,-0.50771,-0.29765,-0.72108,-0.36232,2.44091,-0.65862,0
1.11772,0.04333,-0.11081,0.54387,0.33071,0.54141,0.02408,-0.48371,0.62632,0.96062,-0.20772,-1.11946,0.00713,-0.34972,-0.27571,0.29101,-0.74437,-0.09135,0.28527,-0.16702,-0.10347,-0.09044,-0.50452,-0.16702,-0.09836,-1.22016,0.46172,0.51912,0.00426,-0.48363,-0.0519,-0.11334,0.04333,0.79076,0.40057,0.78919,0.37209,1
0.30504,-0.42868,-0.45678,-0.02052,0.8579,-0.19991,-0.42597,-0.69625,-0.17308,0.96062,-0.44469,-0.76767,-0.39281,-0.34972,-0.27571,0.02219,-0.74437,-0.04868,0.3971,-0.11545,-0.00338,0.16645,-0.58798,-0.11545,-0.01052,-0.30167,-0.2201,-0.19886,-0.37199,-0.70753,0.18612,0.14637,-0.20023,-0.5699,0.13958,1.2566,0.01531,0
-0.40606,-0.42868,-0.80274,-0.39677,-0.5128,-0.19991,-0.42597,-0.11935,-0.17308,0.96062,-0.44469,-0.76767,-0.46553,-0.34972,-0.27571,-0.51545,-0.74437,-0.2034,-0.55945,-0.30148,-0.37873,-0.45242,0.2466,-0.30148,-0.37969,-0.30167,-0.2201,-0.19886,-0.46606,-0.12538,-0.41594,-0.45961,-0.39507,-0.5699,-0.52292,-0.82432,-0.53969,0
-0.60924,-0.27135,-0.11081,-0.39677,-0.5128,-0.44701,-0.27595,0.51828,-0.43954,-0.90062,-0.20772,-0.16962,-0.28373,-0.34972,-0.27571,-0.56026,-0.74437,-0.13068,-0.49632,-0.29284,-0.32868,-0.38819,0.07968,-0.29283,-0.33443,-0.82215,-0.44738,-0.43819,-0.27793,0.14331,-0.41594,-0.35381,-0.34636,-0.11634,-0.50285,-0.82432,-0.57933,0
0.20345,-0.58602,0.23515,-0.39677,0.01439,-0.44701,-0.57599,-0.69625,-0.43954,-0.90062,-0.44469,0.99129,-0.53824,-0.34972,-0.27571,-0.38104,0.12456,-0.09382,-0.32437,-0.27248,-0.27863,-0.28894,-0.17069,-0.27248,-0.26951,1.22915,-0.44738,-0.43819,-0.51309,-0.70753,-0.26192,-0.29609,-0.20023,-0.26753,-0.24186,0.74769,-0.42076,0
