$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,<$Defective
-0.63855,-0.59553,-0.96427,-0.56126,-0.31091,-0.6212,-0.56393,0.87093,-0.62056,-0.37224,-0.62213,-0.78548,-0.64999,-0.49261,-0.63968,-0.65651,-0.94181,-0.92164,-1.03984,-0.30594,-0.62043,-0.734,2.74128,-0.30594,-0.62442,0.22663,-0.6188,-0.62184,-0.66844,2.07095,-0.73148,-0.73096,-0.82489,-1.30124,-0.76726,0.93073,-0.67493,0
1.09105,-0.11983,1.57655,-0.06523,0.87088,-0.03369,-0.14025,-0.10439,0.01013,-0.37224,0.16516,1.07846,-0.02108,-0.49261,-0.63968,-0.18738,-0.94181,0.07834,-0.47544,-0.25206,-0.29644,-0.29881,0.06013,-0.25206,-0.29782,-1.06526,-0.07155,-0.03605,0.01784,-0.98436,-0.30456,-0.29314,-0.11657,-0.22483,0.43439,1.646,-0.17556,0
-0.55207,1.30727,0.30614,-0.16443,0.01737,1.58197,1.13077,0.38327,1.58683,0.03402,1.73974,0.6684,1.28916,0.92454,0.37321,1.01605,0.10393,3.49784,0.08963,0.25112,1.49324,1.58705,-0.4761,0.25112,1.49655,-0.204,1.57023,1.57487,1.32177,0.81288,1.43358,1.67707,2.00838,0.31338,0.37169,-0.53868,0.85884,1
2.90713,1.42619,1.57655,3.8038,1.92136,1.65541,1.23669,-0.59206,1.7445,-0.18473,0.48008,-1.08371,1.34157,1.39693,0.63367,1.22002,3.76403,0.60234,3.04692,1.73396,1.89438,1.96583,-1.01233,1.73396,1.89546,0.10918,1.57023,1.6481,1.35608,-0.80464,1.90115,1.99548,1.69357,3.32732,2.33612,1.31632,1.75056,0
0.13977,-0.11983,0.05206,-0.16443,-0.04829,-0.10713,-0.14025,0.38327,-0.14754,0.40903,0.0077,0.44472,-0.23071,-0.02022,0.51791,-0.28936,1.14967,0.09041,-0.34213,-0.23271,-0.23473,-0.2303,-0.11862,-0.23271,-0.2387,0.22663,-0.07155,-0.10928,-0.25667,-0.26546,-0.35539,-0.1472,-0.11657,0.31338,-0.15076,0.69053,-0.28257,0
0.22625,0.59372,0.8143,-0.26364,-0.5407,0.55382,0.60118,0.38327,0.64081,-0.37224,0.63754,-0.07718,0.73886,1.39693,1.29928,0.46533,0.10393,-0.25555,1.5434,0.15563,0.22812,0.34593,-1.01233,0.15563,0.2286,0.97045,0.47571,0.54974,0.77275,0.63316,0.27482,0.39013,0.0146,1.1745,0.08957,-1.26246,0.35947,0
2.60445,1.18834,1.32247,1.91889,-0.08112,1.50853,1.02485,0.05816,1.58683,-0.15348,0.95245,-0.22629,1.47259,1.39693,0.80731,0.68969,0.6268,0.91886,1.05992,0.40792,0.98411,1.07932,-0.83359,0.40792,0.98291,0.34407,1.43342,1.50165,1.59628,-0.44519,1.17946,1.00706,1.2476,1.28214,1.23897,0.27671,0.94801,0
-0.63855,0.11802,-0.4561,-0.46205,-0.27808,0.11319,0.07158,0.38327,0.01013,0.87779,0.16516,0.14649,-0.1783,0.68835,1.41504,-0.0038,1.14967,0.60692,-0.34876,-0.20442,-0.08044,-0.04091,-0.11862,-0.20442,-0.07849,1.20534,0.20208,0.1104,-0.25667,0.81288,-0.10127,-0.00126,0.19824,-0.00955,-0.29705,-0.53122,-0.08639,0
0.09653,-0.35768,0.30614,-0.06523,-0.24525,-0.32744,-0.35209,-0.26695,-0.30522,-0.37224,-0.14975,1.07846,-0.41415,0.21597,2.25429,-0.39135,-0.41894,-0.52189,-0.44029,-0.27537,-0.45072,-0.49223,-0.11862,-0.27537,-0.45488,2.18404,-0.34517,-0.32895,-0.42824,-0.62491,-0.4367,-0.52532,-0.43138,-0.44011,-0.2657,0.58348,-0.35391,0
-0.03319,-0.00091,0.56022,-0.56126,-0.40939,0.11319,-0.03433,-0.75461,0.1678,-0.37224,0.16516,0.55656,0.00513,-0.49261,-0.63968,0.36334,1.14967,1.09859,0.75218,0.28151,0.89154,1.01484,-0.83359,0.28151,0.89288,-1.18271,0.06527,0.1104,0.01784,-0.26546,1.10831,0.94736,1.09019,0.74394,-0.01492,-1.15967,0.21679,0
-0.33587,-0.59553,-0.4561,-0.56126,-0.34374,-0.6212,-0.56393,-0.59206,-0.62056,-0.37224,-0.46467,1.07846,-0.64999,-0.49261,-0.63968,-0.53413,-0.94181,-0.55518,-0.38524,-0.27305,-0.45072,-0.49626,-0.11862,-0.27305,-0.45285,0.22663,-0.6188,-0.62184,-0.66844,-0.80464,-0.50786,-0.48552,-0.45761,-0.00955,-0.52693,0.11907,-0.56792,1
0.09653,-0.47661,0.05206,-0.36284,-0.04829,-0.47432,-0.45801,-0.91717,-0.46289,-0.37224,-0.30721,1.07846,-0.44035,-0.49261,-0.63968,-0.33016,-0.41894,-0.03794,-0.39452,-0.24709,-0.29644,-0.3109,-0.11862,-0.24709,-0.29931,-0.43889,-0.48199,-0.4754,-0.42824,-1.16409,-0.28423,-0.32631,-0.0641,-0.00955,-0.12986,0.65379,-0.35391,0
-0.20615,-0.47661,-0.20202,-0.36284,0.14868,-0.47432,-0.45801,-0.4295,-0.46289,-0.37224,-0.62213,-1.41922,-0.49276,-0.49261,-0.63968,-0.45254,0.10393,-0.10838,-0.69098,-0.28089,-0.41987,-0.45193,0.41761,-0.28089,-0.42511,-0.43889,-0.48199,-0.4754,-0.49687,-0.98436,-0.50786,-0.41255,-0.37891,-0.44011,-0.27615,1.39675,-0.46091,1
0.09653,-0.00091,0.05206,-0.16443,0.01737,-0.03369,-0.03433,0.87093,-0.14754,1.1903,0.0077,-0.00262,-0.1783,0.45216,1.29928,-0.26897,1.14967,0.13311,-0.36468,-0.23372,-0.23473,-0.22224,-0.11862,-0.23372,-0.23482,1.04874,0.06527,-0.03605,-0.22236,-0.26546,-0.34522,-0.14057,-0.11657,0.20574,-0.05672,0.76776,-0.26474,0
-0.46559,-0.59553,-0.20202,-0.16443,-0.08112,-0.6212,-0.56393,-0.4295,-0.62056,-0.37224,-0.46467,1.07846,-0.59758,-0.49261,-0.63968,-0.63611,0.6268,-0.8167,-0.62997,-0.29606,-0.55872,-0.63729,0.23887,-0.29606,-0.56301,0.22663,-0.6188,-0.62184,-0.59981,-0.80464,-0.65016,-0.62482,-0.71995,-0.65539,-0.48513,1.91336,-0.58576,0
0.70189,0.59372,-0.71018,-0.06523,2.54509,0.84758,0.49526,0.05816,0.95615,-0.37224,-0.62213,-2.35118,0.76507,-0.49261,-0.63968,0.48572,1.14967,0.70246,1.45652,0.56584,1.06125,1.38557,-1.01233,0.56584,1.0599,-1.4176,0.74934,0.84263,0.84137,-0.80464,1.55555,1.26578,0.43434,-0.00955,1.21807,1.65239,0.41297,0
-0.03319,-0.23876,-0.4561,0.53001,0.34564,-0.32744,-0.24617,-0.91717,-0.46289,2.75284,-0.62213,-1.90384,-0.25692,0.45216,2.25429,-0.14658,0.10393,-0.21285,0.04652,-0.19635,-0.20387,-0.16986,-0.4761,-0.19635,-0.2108,2.18404,-0.20836,-0.32895,-0.25667,-0.80464,-0.18259,-0.16047,-0.2215,-0.00955,0.07912,1.26946,-0.03289,0
0.83161,0.59372,1.06838,1.52207,0.37847,0.7007,0.49526,0.22072,0.64081,0.31528,0.48008,-0.15174,0.45061,0.45216,0.40215,0.07778,1.14967,0.45156,0.41527,-0.00977,0.27441,0.36608,-0.65485,-0.00977,0.27984,-0.08656,0.74934,0.69619,0.42961,-0.44519,0.17317,0.48964,0.38188,0.95922,0.63292,1.22738,0.34164,0
-0.33587,-0.35768,-0.71018,0.03398,-0.24525,-0.32744,-0.35209,0.22072,-0.30522,-0.37224,-0.46467,-0.78548,-0.44035,-0.49261,-0.63968,-0.51373,-0.94181,-0.65675,0.38675,-0.2117,-0.34273,-0.35522,-0.65485,-0.2117,-0.34693,-0.75208,-0.34517,-0.32895,-0.46256,-0.08574,-0.36555,-0.34621,-0.43138,0.52866,-0.42244,1.08731,-0.44308,0
-0.20615,-0.35768,0.05206,-0.46205,-0.57353,-0.32744,-0.35209,0.05816,-0.30522,-0.37224,-0.14975,1.07846,-0.30933,0.21597,2.25429,-0.39135,0.10393,-0.47798,-0.62002,-0.2857,-0.48158,-0.52849,0.23887,-0.2857,-0.48455,2.18404,-0.34517,-0.32895,-0.29099,0.09398,-0.49769,-0.54522,-0.48384,-0.65539,-0.48513,-1.34395,-0.42525,0
-0.46559,-0.59553,-0.71018,-0.06523,-0.44222,-0.6212,-0.56393,-0.59206,-0.62056,-0.37224,-0.62213,-0.78548,-0.64999,-0.49261,-0.63968,-0.63611,1.14967,-0.69993,-0.68037,-0.29473,-0.54329,-0.61312,0.41761,-0.29473,-0.545,0.22663,-0.6188,-0.62184,-0.66844,-0.44519,-0.63999,-0.59166,-0.66748,-0.54775,-0.58962,0.94724,-0.56792,0
2.17205,0.95049,1.57655,2.1173,0.7724,1.28821,0.81301,-0.59206,1.42916,-0.37224,1.58228,1.07846,1.18434,2.81408,2.25429,1.03644,0.10393,-0.08908,2.45003,0.63375,0.7064,1.08335,-1.01233,0.63375,0.70831,2.18404,1.15979,1.28198,1.28745,-0.62491,1.1693,1.02033,-0.09033,-0.00955,1.52109,0.68787,1.28686,0
-0.63855,-0.59553,-0.96427,-0.56126,-0.57353,-0.6212,-0.56393,0.54583,-0.62056,-0.37224,-0.62213,-0.78548,-0.67619,-0.49261,-0.63968,-0.63611,-0.41894,-1.04082,-0.79975,-0.30459,-0.62043,-0.72997,0.95384,-0.30459,-0.62264,0.22663,-0.6188,-0.62184,-0.70275,0.81288,-0.72131,-0.73096,-0.85112,-1.19359,-0.72546,-1.57562,-0.65709,0
-0.03319,0.95049,0.30614,-0.26364,0.37847,1.21477,0.81301,-0.75461,1.27149,-0.12223,1.10991,0.33289,1.18434,-0.02022,-0.23453,1.62796,-0.94181,2.75092,0.21232,0.24731,1.3081,1.36945,-0.65485,0.24731,1.31204,-0.94782,1.15979,1.20875,1.28745,-0.26546,1.46407,1.29895,2.06085,0.52866,0.91505,-0.46145,1.37603,1
1.95585,-0.35768,-0.20202,0.13318,0.93654,-0.32744,-0.35209,-2.05505,-0.30522,-0.37224,-0.14975,1.07846,-0.41415,-0.49261,-0.63968,1.03644,-0.94181,4.43799,0.43649,0.7302,2.55779,2.51789,-0.65485,0.7302,2.55533,-0.75208,-0.34517,-0.32895,-0.42824,-1.52353,3.00909,2.18123,3.47748,0.52866,1.38526,0.37098,0.93017,1
-0.55207,-0.47661,-0.4561,-0.56126,-0.34374,-0.47432,-0.45801,0.70838,-0.46289,-0.37224,-0.30721,1.07846,-0.49276,-0.49261,-0.63968,-0.55452,-0.41894,-0.80295,-0.58752,-0.29421,-0.55872,-0.62923,0.23887,-0.29421,-0.55443,-0.43889,-0.48199,-0.4754,-0.49687,0.27371,-0.61967,-0.63146,-0.66748,-0.54775,-0.58962,0.19949,-0.58576,0
-0.50883,-0.59553,-0.20202,-0.56126,-0.14677,-0.6212,-0.56393,-0.59206,-0.62056,-0.37224,-0.46467,1.07846,-0.62378,-0.49261,-0.63968,-0.51373,0.6268,-0.69728,-0.7268,-0.29641,-0.55872,-0.6252,0.59636,-0.29641,-0.55207,0.22663,-0.6188,-0.62184,-0.63413,-0.80464,-0.65016,-0.60492,-0.66748,-0.54775,-0.49558,0.81196,-0.55009,0
-0.20615,-0.59553,-0.4561,-0.46205,-0.31091,-0.6212,-0.56393,-1.72994,-0.62056,-0.37224,-0.46467,1.07846,-0.64999,-0.49261,-0.63968,-0.18738,-0.94181,0.44143,-0.0848,-0.15672,0.01213,0.06789,-0.4761,-0.15672,0.00923,0.22663,-0.6188,-0.62184,-0.66844,-1.16409,0.1935,-0.01453,0.27694,-0.11719,-0.29705,-0.4066,-0.2469,0
-0.03319,0.71264,0.30614,-0.06523,-0.31091,0.77414,0.60118,0.38327,0.64081,0.65904,0.79499,0.22105,0.45061,1.39693,1.29928,0.42453,0.6268,0.84094,-0.08414,-0.12002,0.16641,0.2734,-0.4761,-0.12002,0.16965,0.97045,0.88616,0.91586,0.39529,0.63316,0.14268,0.35696,0.27694,-0.00955,0.10002,-0.65265,0.35947,0
-0.20615,-0.23876,0.05206,-0.36284,-0.1796,-0.18057,-0.24617,-0.59206,-0.14754,-0.37224,0.0077,1.07846,-0.23071,-0.49261,-0.63968,-0.065,-0.41894,0.10561,-0.05363,-0.18136,-0.1113,-0.08524,-0.4761,-0.18136,-0.11217,-0.94782,-0.20836,-0.1825,-0.22236,-0.62491,-0.07078,-0.09413,0.11954,0.31338,-0.09852,-0.1419,-0.12206,0
0.26949,-0.23876,0.56022,-0.26364,0.08302,-0.18057,-0.24617,0.38327,-0.14754,-0.37224,-0.46467,-1.15826,-0.20451,-0.49261,-0.63968,-0.35055,-0.94181,-0.16797,-0.32223,-0.24516,-0.31187,-0.3109,-0.11862,-0.24516,-0.31419,-0.94782,-0.20836,-0.1825,-0.18804,-0.62491,-0.37572,-0.26661,-0.27397,-0.00955,-0.11941,1.03086,-0.35391,0
-0.68179,0.17748,-0.71018,-0.46205,-0.57353,-0.47432,0.60118,1.52115,-0.46289,-0.37224,1.26737,1.07846,0.13615,-0.49261,-0.63968,0.15937,-0.41894,-0.34143,0.09758,-0.20337,-0.25016,-0.26254,-0.4761,-0.20337,-0.25344,-1.4176,-0.48199,-0.4754,-0.01647,2.61012,-0.24358,-0.27324,-0.09033,0.74394,-0.31795,-1.46911,0.05628,0
0.96133,0.59372,1.57655,-0.16443,1.33047,0.7007,0.49526,0.05816,0.64081,0.31528,0.32262,-0.48725,0.47681,0.45216,0.40215,0.54691,1.67254,0.04795,0.10952,-0.15406,-0.06502,-0.04091,-0.4761,-0.15406,-0.06982,-0.08656,0.74934,0.69619,0.46392,-0.62491,-0.00979,-0.06096,0.172,0.52866,0.98819,0.96428,0.44864,0
1.00457,0.71264,1.57655,2.41492,0.05019,0.92102,0.60118,-0.4295,0.95615,-0.09098,0.79499,0.22105,1.00091,-0.02022,-0.14771,0.48572,0.6268,0.81488,1.43265,0.60131,1.13839,1.27677,-1.01233,0.60131,1.14492,-0.83037,0.88616,0.91586,1.11589,-0.44519,1.40308,1.18617,1.16889,1.28214,0.75831,0.71344,0.85884,0
-0.11967,-0.47661,0.05206,-0.46205,-0.27808,-0.47432,-0.45801,-0.26695,-0.46289,-0.37224,-0.30721,1.07846,-0.46656,-0.49261,-0.63968,-0.45254,-0.41894,-0.34891,-0.65981,-0.28462,-0.46615,-0.50432,0.41761,-0.28462,-0.46596,-0.43889,-0.48199,-0.4754,-0.46256,-0.62491,-0.51802,-0.49215,-0.45761,-0.54775,-0.40154,0.26074,-0.47875,0
0.61541,0.35587,0.30614,0.62921,0.24716,0.48038,0.28342,-0.10439,0.48314,0.03402,0.16516,-0.41269,0.26718,-0.02022,-0.00301,0.22056,0.10393,-0.06206,1.85048,0.37501,0.52126,0.61591,-1.01233,0.375,0.52028,-0.55634,0.47571,0.47651,0.25804,-0.44519,0.64074,0.59577,0.48681,1.92799,0.40304,0.63834,0.30597,0
1.09105,7.61029,5.13368,3.90301,10.555,7.97115,6.95629,-0.10439,7.57831,0.40903,5.67619,-0.5618,7.13281,6.35697,0.51791,7.54309,2.71829,5.87729,1.54871,3.14997,5.90573,5.24996,-1.01233,3.14997,5.90582,-0.12571,8.27415,7.94535,7.08651,0.45343,4.99118,5.3853,7.30764,3.11204,4.93795,0.99677,7.29707,1
-0.42235,-0.59553,-0.96427,-0.56126,-0.57353,-0.6212,-0.56393,-0.59206,-0.62056,-0.37224,-0.62213,-0.78548,-0.64999,-0.49261,-0.63968,-0.53413,0.10393,-0.30211,-0.82628,-0.29382,-0.49701,-0.55267,0.95384,-0.29382,-0.50439,0.22663,-0.6188,-0.62184,-0.66844,-0.26546,-0.58917,-0.52532,-0.53631,-0.76303,-0.62097,-1.57562,-0.56792,0
0.44245,-0.23876,-0.71018,-0.16443,0.14868,-0.18057,-0.24617,-0.26695,-0.14754,-0.37224,-0.30721,-0.41269,-0.33553,-0.49261,-0.63968,-0.24857,-0.94181,0.04746,-0.51258,-0.25792,-0.3273,-0.34716,0.06013,-0.25792,-0.32108,-0.94782,-0.20836,-0.1825,-0.35961,-0.80464,-0.40621,-0.30641,-0.0641,0.31338,0.00598,0.94192,-0.2469,1
-0.07643,-0.11983,0.05206,0.3316,0.14868,-0.03369,-0.14025,-0.59206,0.01013,-0.37224,0.16516,1.07846,-0.02108,-0.49261,-0.63968,-0.10579,0.6268,-0.07775,0.09294,-0.17259,-0.12673,-0.06106,-0.4761,-0.17259,-0.13411,-1.06526,-0.07155,-0.03605,0.01784,-0.62491,-0.16226,0.00538,-0.2215,-0.00955,0.00598,0.88866,-0.03289,0
-0.42235,-0.59553,-0.20202,-0.56126,-0.27808,-0.6212,-0.56393,0.05816,-0.62056,-0.37224,-0.46467,1.07846,-0.62378,-0.49261,-0.63968,-0.59532,-0.41894,-0.6582,-1.1758,-0.30659,-0.62043,-0.72997,6.31615,-0.30659,-0.62377,0.22663,-0.6188,-0.62184,-0.63413,-0.62491,-0.71115,-0.7376,-0.77242,-1.62416,-0.55828,0.70704,-0.62142,0
-0.37911,0.35587,0.56022,-0.46205,-0.57353,0.40695,0.28342,2.65903,0.32547,0.53403,0.48008,0.33289,0.24097,1.63312,2.25429,-0.24857,0.10393,-0.45193,0.02463,-0.22563,-0.3273,-0.31895,-0.4761,-0.22563,-0.32181,2.18404,0.47571,0.40329,0.22372,2.78985,-0.30456,-0.32631,-0.32644,0.09809,-0.45378,-1.39827,-0.3004,0
0.61541,-0.11983,0.30614,0.13318,0.4113,-0.03369,-0.14025,-0.26695,0.01013,-0.37224,0.0077,0.44472,-0.12589,-0.49261,-0.63968,-0.16698,-0.94181,0.08606,-0.10602,-0.19325,-0.14216,-0.10136,-0.4761,-0.19325,-0.14205,-1.06526,-0.07155,-0.03605,-0.11942,-0.80464,-0.09111,-0.1074,-0.01163,-0.00955,0.20451,1.23963,-0.12206,1
-0.07643,-0.35768,0.05206,-0.56126,0.11585,-0.32744,-0.35209,-1.07972,-0.30522,-0.37224,-0.14975,1.07846,-0.1521,-0.49261,-0.63968,-0.0038,2.71829,0.27255,0.24018,-0.09246,0.08927,0.20086,-0.65485,-0.09246,0.09615,-0.75208,-0.34517,-0.32895,-0.0851,-0.98436,0.40696,0.06508,0.172,-0.22483,-0.04627,0.22825,-0.10423,0
-0.55207,-0.59553,-0.96427,-0.26364,-0.57353,-0.6212,-0.56393,-0.75461,-0.62056,-0.37224,-0.62213,-0.78548,-0.64999,-0.49261,-0.63968,-0.55452,0.10393,-0.81477,-0.7142,-0.29859,-0.57415,-0.64535,0.59636,-0.29859,-0.57332,0.22663,-0.6188,-0.62184,-0.66844,-0.26546,-0.65016,-0.63809,-0.74618,-0.97831,-0.63142,-0.63561,-0.53225,0
-0.72503,-0.47661,-0.4561,-0.56126,-0.57353,-0.47432,-0.45801,1.03349,-0.46289,-0.37224,-0.30721,1.07846,-0.54517,-0.49261,-0.63968,-0.57492,-0.41894,-0.40922,-0.84883,-0.29645,-0.52786,-0.597,1.13259,-0.29645,-0.52745,-0.43889,-0.48199,-0.4754,-0.5655,1.89123,-0.58917,-0.59829,-0.48384,-0.65539,-0.71501,-1.57562,-0.60359,0
-0.68179,-0.59553,0.05206,-0.56126,-0.37656,-0.6212,-0.56393,-1.89249,-0.62056,-0.37224,-0.46467,1.07846,-0.59758,-0.49261,-0.63968,0.01659,-0.94181,1.07954,-0.40978,-0.19325,0.02755,0.05177,-0.11862,-0.19325,0.0257,0.22663,-0.6188,-0.62184,-0.59981,-1.16409,0.14268,-0.00789,0.61798,-0.11719,-0.33884,-0.90989,-0.08639,0
0.01005,0.47479,0.05206,-0.46205,-0.31091,0.55382,0.38934,1.52115,0.48314,0.40903,0.0077,-0.97187,0.31959,0.92454,1.0967,-0.0038,1.67254,-0.19065,1.05262,0.03262,0.12012,0.17669,-0.83359,0.03262,0.12791,0.77471,0.61253,0.54974,0.29235,0.99261,0.21383,0.15132,0.25071,1.49742,-0.15076,-0.61697,-0.08639,0
-0.20615,-0.11983,0.30614,-0.46205,-0.04829,-0.03369,-0.14025,-0.59206,0.01013,-0.37224,0.16516,1.07846,-0.02108,-0.49261,-0.63968,0.05739,0.6268,-0.07654,-0.07618,-0.20265,-0.18844,-0.18195,-0.4761,-0.20264,-0.19515,-1.06526,-0.07155,-0.03605,0.01784,-0.44519,-0.25374,-0.13393,-0.0641,0.52866,-0.08807,-0.0913,-0.03289,0
0.05329,-0.41715,0.56022,0.13318,-0.37656,-0.6212,-0.35209,-0.91717,-0.62056,-0.37224,-0.30721,0.14649,-0.38794,-0.49261,-0.63968,-0.24857,0.6268,-0.01912,-0.10138,-0.20175,-0.18844,-0.18598,-0.4761,-0.20175,-0.18172,-0.75208,-0.6188,-0.62184,-0.39393,-0.62491,-0.20292,-0.17373,0.11954,0.74394,-0.2239,0.07273,-0.1934,0
-0.46559,-0.47661,-0.71018,0.13318,-0.50787,-0.47432,-0.45801,0.54583,-0.46289,-0.37224,-0.46467,-0.15174,-0.51897,-0.49261,-0.63968,-0.67691,-0.94181,-0.78051,-0.62267,-0.29478,-0.55872,-0.62117,0.23887,-0.29478,-0.55397,-0.43889,-0.48199,-0.4754,-0.53118,0.45343,-0.61967,-0.61819,-0.69372,-0.76303,-0.61052,1.24389,-0.56792,0
-0.55207,-0.59553,-0.71018,-0.36284,-0.37656,-0.6212,-0.56393,1.3586,-0.62056,-0.37224,-0.46467,1.07846,-0.67619,-0.49261,-0.63968,-0.7177,-0.94181,-0.77568,-0.91316,-0.30294,-0.58958,-0.68565,1.49007,-0.30294,-0.5932,0.22663,-0.6188,-0.62184,-0.70275,0.09398,-0.70098,-0.67126,-0.74618,-0.87067,-0.66277,1.46758,-0.69276,0
-0.03319,-0.47661,-0.71018,0.4308,-0.34374,-0.47432,-0.45801,-1.07972,-0.46289,-0.37224,-0.46467,-0.15174,-0.51897,-0.49261,-0.63968,-0.43214,-0.41894,-0.29801,0.6726,-0.09259,-0.06502,0.03162,-0.83359,-0.09259,-0.0655,-0.43889,-0.48199,-0.4754,-0.53118,-0.80464,0.12235,-0.02779,-0.19527,-0.00955,-0.29705,0.87161,-0.3004,0
0.35597,0.11802,0.8143,0.03398,0.70674,0.26007,0.07158,-1.07972,0.32547,-0.37224,0.32262,0.63112,0.3982,-0.49261,-0.63968,0.60811,2.19542,0.984,0.12478,-0.03427,0.36698,0.44264,-0.4761,-0.03427,0.37385,-1.22186,0.20208,0.25684,0.49823,-0.80464,0.31547,0.5228,0.74915,0.74394,0.62247,0.49028,0.53782,1
-0.20615,0.35587,-0.4561,-0.56126,-0.57353,0.55382,0.28342,0.54583,0.64081,-0.37224,0.63754,0.70567,0.4244,1.63312,2.25429,0.17977,0.10393,0.59245,-0.6565,-0.25928,-0.26558,-0.23836,0.41761,-0.25928,-0.26134,2.18404,0.47571,0.54974,0.46392,0.99261,-0.27407,-0.21354,-0.09033,-0.65539,-0.20301,-1.57562,0.05628,0
-0.72503,-0.23876,-0.96427,-0.56126,-0.57353,-0.40088,-0.24617,6.39779,-0.62056,9.00298,-0.62213,-1.90384,-0.49276,0.45216,2.25429,-0.65651,-0.41894,-0.74239,-0.90388,-0.30238,-0.58958,-0.66953,1.49007,-0.30238,-0.58733,2.18404,-0.20836,-0.25572,-0.5655,7.10323,-0.68065,-0.65799,-0.74618,-1.08595,-0.75681,-1.57562,-0.67493,0
-0.29263,-0.35768,-0.71018,0.13318,-0.24525,-0.32744,-0.35209,0.22072,-0.30522,-0.37224,-0.46467,-0.78548,-0.44035,-0.49261,-0.63968,-0.53413,-0.94181,-0.65675,0.38675,-0.2117,-0.34273,-0.35522,-0.65485,-0.2117,-0.34693,-0.75208,-0.34517,-0.32895,-0.46256,-0.26546,-0.36555,-0.34621,-0.43138,0.52866,-0.41199,1.25401,-0.44308,0
-0.33587,-0.29822,-0.4561,-0.16443,-0.40939,-0.47432,-0.24617,1.84626,-0.46289,-0.37224,-0.30721,-0.41269,-0.44035,-0.49261,-0.63968,-0.55452,-0.94181,-0.90958,-0.3355,-0.28998,-0.55872,-0.62923,-0.11862,-0.28998,-0.55572,-0.94782,-0.48199,-0.4754,-0.49687,0.81288,-0.61967,-0.63146,-0.71995,-0.44011,-0.51648,0.50839,-0.51442,0
-0.55207,-0.59553,-0.96427,-0.56126,-0.5407,-0.6212,-0.56393,0.22072,-0.62056,-0.37224,-0.62213,-0.78548,-0.67619,-0.49261,-0.63968,-0.61572,0.10393,-0.71296,-0.9251,-0.30258,-0.58958,-0.67759,1.49007,-0.30258,-0.58664,0.22663,-0.6188,-0.62184,-0.70275,0.27371,-0.68065,-0.67126,-0.69372,-0.87067,-0.68366,-1.13198,-0.63926,0
5.06913,2.79383,1.32247,5.68871,0.44412,0.62726,3.5669,0.05816,0.48314,0.81529,2.84195,-0.5618,2.28494,0.68835,-0.26347,2.77019,1.67254,1.24841,2.30544,1.6035,2.21837,2.29626,-1.01233,1.6035,2.21897,-1.14356,0.74934,0.62296,1.83648,-0.08574,1.94181,2.51291,1.95591,2.78911,3.38103,0.27192,3.44483,0
-0.59531,-0.47661,-0.4561,-0.56126,-0.57353,-0.47432,-0.45801,0.54583,-0.46289,-0.37224,-0.30721,1.07846,-0.49276,-0.49261,-0.63968,-0.53413,-0.41894,-1.01066,-0.13653,-0.29082,-0.57415,-0.64938,-0.29736,-0.29082,-0.57543,-0.43889,-0.48199,-0.4754,-0.49687,0.99261,-0.62983,-0.65799,-0.79865,-0.76303,-0.66277,-1.57562,-0.56792,0
0.13977,0.47479,-0.4561,0.13318,-0.11394,0.03975,0.60118,1.19604,0.01013,0.25278,-0.46467,-2.09023,0.34579,-0.02022,-0.14771,0.11858,0.10393,-0.46013,0.5174,-0.15716,-0.20387,-0.19001,-0.65485,-0.15716,-0.20716,-0.83037,0.06527,0.03717,0.25804,0.81288,-0.17242,-0.20027,-0.19527,0.74394,0.06867,0.06901,0.12762,0
-0.33587,-0.35768,0.05206,-0.36284,-0.14677,-0.32744,-0.35209,0.22072,-0.30522,-0.37224,-0.14975,1.07846,-0.38794,-0.49261,-0.63968,-0.43214,-0.94181,-0.09487,-0.37264,-0.24729,-0.31187,-0.30284,-0.11862,-0.24729,-0.30857,-0.75208,-0.34517,-0.32895,-0.39393,-0.26546,-0.39605,-0.24007,-0.27397,-0.00955,-0.39109,0.70704,-0.44308,0
6.36633,5.76695,5.64185,3.10936,5.69653,3.93201,6.63854,0.22072,3.47888,0.78404,6.46348,-0.18902,5.50812,5.64839,0.46003,6.52324,-0.41894,2.5806,5.15132,9.05982,7.248,6.63614,-1.19108,9.05982,7.24081,-0.204,4.30652,4.06448,5.06199,-0.26546,6.44471,6.71867,5.6549,5.37249,7.12181,0.48602,6.26267,0
